token1,token2,lemma1,lemma2,label
expressed,failure,express,failure,AFTER
said,expressed,say,express,SIMULTANEOUS
go,bring,go,bring,BEFORE
said,go,say,go,BEFORE
announcement,located,announcement,locate,BEFORE
appeared,located,appear,locate,BEFORE
appeared,announcement,appear,announcement,AFTER
announced,announcement,announce,announcement,IDENTITY
decision,decision,decision,decision,IDENTITY
appeal,decision,appeal,decision,AFTER
said,appeal,say,appeal,BEFORE
decision,said,decision,say,BEFORE
decision,announced,decision,announce,BEFORE
saying,provide,say,provide,BEFORE
fought,saying,fight,say,INCLUDES
fought,announced,fight,announce,INCLUDES
fought,keep,fight,keep,BEFORE
Rescued,fought,rescue,fight,BEFORE
Rescued,wants,rescue,want,BEFORE
trying,get,try,get,BEFORE
accident,trying,accident,try,IS_INCLUDED
died,accident,die,accident,AFTER
Rescued,died,rescue,die,AFTER
become,battle,become,battle,BEFORE
Rescued,become,rescue,become,BEFORE
read,rallying,read,rallying,IS_INCLUDED
said,read,say,read,BEFORE
stop,stop,stop,stop,IDENTITY
stop,mobilizing,stop,mobilize,AFTER
stop,said,stop,say,IS_INCLUDED
delay,ruling,delay,ruling,BEFORE
impede,ruling,impede,ruling,BEFORE
impede,delay,impede,delay,SIMULTANEOUS
proceed,delay,proceed,delay,BEFORE
proceed,impede,proceed,impede,BEFORE
proceed,predicted,proceed,predict,IS_INCLUDED
keep,rallying,keep,rallying,BEFORE
exhorted,keep,exhort,keep,BEFORE
exhorted,ruling,exhort,ruling,AFTER
return,ruling,return,ruling,AFTER
return,said,return,say,AFTER
said,repatriate,say,repatriate,BEFORE
look,get,look,get,BEFORE
said,look,say,look,BEFORE
said,ruling,say,ruling,AFTER
repatriation,repatriate,repatriation,repatriate,IDENTITY
return,return,return,return,IDENTITY
return,return,return,return,IDENTITY
return,return,return,return,IDENTITY
use,clear,use,clear,BEFORE
blocked,use,block,use,BEFORE
chanting,use,chanting,use,BEFORE
blocked,cut,block,cut,BEFORE
chanting,blocked,chanting,block,INCLUDES
chanted,chanting,chant,chanting,IDENTITY
showed,called,show,call,INCLUDES
chanted,rallies,chant,rally,DURING
demanding,chanted,demand,chant,DURING_INV
carrying,demanding,carry,demand,BEFORE
showed,demanding,show,demand,INCLUDES
showed,carrying,show,carry,INCLUDES
rally,showed,rally,show,BEFORE
rally,rally,rally,rally,IDENTITY
said,written,say,write,AFTER
attempts,said,attempt,say,BEFORE
sabotage,said,sabotage,say,BEFORE
invasions,said,invasion,say,BEFORE
sabotage,attempts,sabotage,attempt,BEFORE
invasions,sabotage,invasion,sabotage,BEFORE
attempts,kill,attempt,kill,BEFORE
demand,return,demand,return,BEFORE
rally,demand,rally,demand,INCLUDES
attended,demand,attend,demand,BEFORE
attended,rally,attend,rally,IS_INCLUDED
warning,return,warn,return,BEFORE
decision,return,decision,return,BEFORE
protests,decision,protest,decision,AFTER
force,decision,force,decision,AFTER
force,reversal,force,reversal,BEFORE
warning,force,warn,force,BEFORE
aimed,warning,aim,warn,BEFORE
appeared,aimed,appear,aim,AFTER
protests,appeared,protest,appear,BEFORE
protesting,protests,protest,protest,IDENTITY
ensure,return,ensure,return,BEFORE
demonstrations,ensure,demonstration,ensure,BEFORE
keep,demonstrations,keep,demonstration,BEFORE
urged,keep,urge,keep,BEFORE
broadcast,urged,broadcast,urge,SIMULTANEOUS
protesting,repatriation,protest,repatriation,BEFORE
broadcast,protesting,broadcast,protest,DURING
arrested,protests,arrest,protest,DURING
repeated,said,repeat,say,BEFORE
said,return,say,return,BEFORE
going,buy,go,buy,BEFORE
offered,stay,offer,stay,BEFORE
repeated,offered,repeat,offer,AFTER
criticized,repeated,criticize,repeat,BEFORE
meeting,repeated,meeting,repeat,BEFORE
meeting,handled,meeting,handle,INCLUDES
meeting,meeting,meeting,meeting,IDENTITY
criticized,meeting,criticize,meeting,AFTER
interview,criticized,interview,criticize,INCLUDES
received,encounter,receive,encounter,IS_INCLUDED
offered,received,offer,receive,AFTER
read,offered,read,offer,BEFORE
said,thought,say,think,AFTER
meeting,said,meeting,say,BEFORE
meeting,meeting,meeting,meeting,IDENTITY
condemnation,handling,condemnation,handling,AFTER
handling,meeting,handling,meeting,AFTER
kept,meeting,keep,meeting,AFTER
kept,condemnation,keep,condemnation,BEFORE
backed,fighting,back,fight,BEFORE
fighting,keep,fight,keep,BEFORE
said,reunited,say,reunite,BEFORE
demanded,said,demand,say,BEFORE
demanded,returned,demand,return,BEFORE
trying,reach,try,reach,BEFORE
died,trying,die,try,IS_INCLUDED
rescued,died,rescue,die,AFTER
clinging,died,cling,die,AFTER
rescued,clinging,rescue,cling,ENDS
draw,rescued,draw,rescue,BEGUN_BY
events,rallies,event,rally,BEFORE
using,rallies,use,rally,INCLUDES
using,events,use,event,INCLUDES
kidnapped,kidnapping,kidnap,kidnapping,IDENTITY
wore,kidnapping,wear,kidnapping,AFTER
marched,wore,march,wear,INCLUDES
chanting,save,chant,save,BEFORE
began,events,begin,event,BEFORE
events,marched,event,march,INCLUDES
marched,chanting,march,chant,INCLUDES
events,held,event,hold,IS_INCLUDED
began,marched,begin,march,BEFORE
wore,bearing,wear,bear,INCLUDES
held,fought,hold,fight,AFTER
converted,committing,convert,commit,AFTER
said,converted,say,convert,AFTER
compared,said,compare,say,BEFORE
called,compared,call,compare,BEFORE
recited,wrote,recite,write,AFTER
rallies,recited,rally,recite,INCLUDES
rescue,set,rescue,set,BEFORE
flooded,deliver,flood,deliver,BEFORE
rallies,flooded,rally,flood,INCLUDES
calling,return,call,return,BEFORE
rallies,calling,rally,call,INCLUDES
celebrated,rallies,celebrate,rally,INCLUDES
celebrated,birth,celebrate,birth,AFTER
said,celebrated,say,celebrate,AFTER
suffered,miscarriages,suffered,miscarriage,INCLUDES
loved,suffered,love,suffered,AFTER
said,loved,say,love,AFTER
jailed,said,jail,say,BEFORE
journey,trip,journey,trip,IDENTITY
make,trip,make,trip,AFTER
kidnapped,trip,kidnap,trip,BEFORE
kidnapped,make,kidnap,make,BEFORE
kidnapped,kidnapped,kidnap,kidnap,IDENTITY
returned,jailed,return,jail,BEFORE
kidnapped,amassed,kidnap,amass,AFTER
died,amassed,die,amass,AFTER
called,amassed,call,amass,AFTER
engaged,amassed,engage,amass,BEFORE
drove,engaged,drive,engage,SIMULTANEOUS
kidnapped,drove,kidnap,drive,AFTER
called,drove,call,drive,AFTER
conference,called,conference,call,INCLUDES
placed,called,place,call,BEFORE
perished,died,perish,die,IDENTITY
journey,died,journey,die,INCLUDES
survived,journey,survive,journey,AFTER
perished,journey,perish,journey,IS_INCLUDED
wreck,journey,wreck,journey,IS_INCLUDED
conference,placed,conference,place,INCLUDES
placed,journey,place,journey,AFTER
organized,journey,organize,journey,BEFORE
wreck,organized,wreck,organize,AFTER
survived,sacrificed,survive,sacrifice,AFTER
sacrificed,organized,sacrifice,organize,AFTER
placed,organized,place,organize,AFTER
aimed,called,aim,call,BEFORE
conference,called,conference,call,INCLUDES
sacrificed,take,sacrifice,take,BEFORE
say,sacrificed,say,sacrifice,AFTER
aimed,say,aim,say,AFTER
conference,aimed,conference,aim,INCLUDES
said,conference,say,conference,IS_INCLUDED
wreck,survived,wreck,survive,BEFORE
perished,wreck,perish,wreck,AFTER
kidnapped,perished,kidnap,perish,BEFORE
said,kidnapped,say,kidnap,AFTER
said,dated,say,date,AFTER
questioning,said,question,say,SIMULTANEOUS
exists,compete,exists,compete,BEFORE
exists,said,exists,say,IS_INCLUDED
asking,return,ask,return,BEFORE
published,asking,publish,ask,BEFORE
say,give,say,give,AFTER
dismissed,say,dismiss,say,AFTER
dismissed,criticism,dismiss,criticism,AFTER
said,dismissed,say,dismiss,BEFORE
told,said,tell,say,BEFORE
convictions,prove,conviction,prove,BEFORE
said,convictions,say,conviction,AFTER
found,driving,find,drive,AFTER
found,driving,find,drive,AFTER
show,found,show,find,AFTER
show,show,show,show,BEFORE
show,found,show,find,AFTER
see,said,see,say,AFTER
look,see,look,see,BEFORE
said,acted,say,act,AFTER
put,said,put,say,BEFORE
battle,keep,battle,keep,BEFORE
put,battle,put,battle,SIMULTANEOUS
ruled,put,rule,put,BEFORE
decision,put,decision,put,AFTER
ruled,decision,rule,decision,BEFORE
returned,decision,return,decision,AFTER
ruled,returned,rule,return,BEFORE
ruled,request,rule,request,AFTER
placed,ruled,place,rule,BEFORE
wreck,killed,wreck,kill,BEFORE
placed,wreck,place,wreck,AFTER
clinging,wreck,cling,wreck,AFTER
found,clinging,find,cling,ENDS
placed,found,place,find,AFTER
requested,placed,request,place,AFTER
requested,shift,request,shift,BEFORE
requested,said,request,say,BEFORE
denounced,extolled,denounce,extol,BEFORE
press,return,press,return,BEFORE
rally,press,rally,press,BEFORE
become,rally,become,rally,BEFORE
joined,packed,join,packed,AFTER
return,returned,return,return,IDENTITY
want,returned,want,return,BEFORE
met,want,meet,want,AFTER
oppose,return,oppose,return,BEFORE
met,oppose,meet,oppose,AFTER
introduced,waning,introduce,wane,BEFORE
give,waning,give,wane,AFTER
take,give,take,give,BEFORE
take,decision,take,decision,BEFORE
introduced,take,introduce,take,BEFORE
introduced,grant,introduce,grant,BEFORE
said,said,say,say,BEFORE
learning,said,learn,say,BEFORE
go,go,go,go,IDENTITY
meaning,go,mean,go,BEFORE
go,meaning,go,mean,AFTER
take,go,take,go,BEFORE
learning,go,learn,go,BEFORE
take,care,take,care,BEFORE
learning,take,learn,take,BEFORE
perished,learning,perish,learn,BEFORE
spoken,perished,speak,perish,BEFORE
said,spoken,say,speak,AFTER
said,said,say,say,BEFORE
said,said,say,say,BEFORE
wanted,said,want,say,BEFORE
coerced,wanted,coerce,want,AFTER
stay,make,stay,make,BEFORE
coerced,stay,coerce,stay,BEFORE
intended,coerced,intend,coerce,BEFORE
intended,flee,intend,flee,BEFORE
said,intended,say,intend,AFTER
said,said,say,say,BEFORE
doing,said,do,say,BEFORE
told,doing,tell,do,BEFORE
conference,violations,conference,violation,AFTER
told,conference,tell,conference,IS_INCLUDED
help,keep,help,keep,BEFORE
sought,help,seek,help,BEFORE
renewed,said,renew,say,BEFORE
withdraw,renewed,withdraw,renew,BEFORE
discussions,renewed,discussion,renew,AFTER
withdraw,discussions,withdraw,discussion,BEFORE
agreed,withdraw,agree,withdraw,BEFORE
agreed,meeting,agree,meeting,BEFORE
objected,selected,object,select,AFTER
objected,permitted,object,permit,AFTER
considering,objected,consider,object,BEFORE
considering,shifted,consider,shift,BEFORE
considering,request,consider,request,AFTER
need,taken,need,take,BEFORE
decide,need,decide,need,BEFORE
try,decide,try,decide,BEFORE
try,make,try,make,BEFORE
look,try,look,try,BEFORE
said,look,say,look,BEFORE
violations,violations,violation,violation,IDENTITY
said,violations,say,violation,AFTER
said,asked,say,ask,AFTER
reviewing,moving,review,move,BEFORE
violations,actions,violation,action,BEFORE
reviewing,actions,review,action,AFTER
reviewing,violations,review,violation,AFTER
ruled,speak,rule,speak,INCLUDES
moved,arguing,move,argue,INCLUDES
moved,dismiss,move,dismiss,BEFORE
filed,moved,file,move,BEFORE
holding,hearing,hold,hearing,INCLUDES
filed,holding,file,hold,BEFORE
return,holding,return,hold,AFTER
filed,return,file,return,BEFORE
filed,arguing,file,argue,INCLUDES
dreaming,allow,dream,allow,AFTER
said,dreaming,say,dream,INCLUDES
written,said,write,say,BEFORE
say,maintains,say,maintain,BEFORE
died,give,die,give,BEFORE
say,died,say,die,AFTER
fighting,keep,fight,keep,BEFORE
battle,battle,battle,battle,IDENTITY
found,sank,find,sank,AFTER
battle,found,battle,find,BEGUN_BY
block,return,block,return,BEFORE
attempt,block,attempt,block,BEFORE
recognize,attempt,recognize,attempt,AFTER
said,recognize,say,recognize,AFTER
retaining,said,retain,say,BEFORE
object,retaining,object,retain,AFTER
object,moves,object,move,AFTER
said,reviewing,say,review,AFTER
wrote,said,write,say,BEFORE
hearing,battle,hearing,battle,AFTER
wrote,hearing,write,hearing,AFTER
saying,recognize,say,recognize,AFTER
wrote,saying,write,say,INCLUDES
demanding,saying,demand,say,SIMULTANEOUS
demanding,returned,demand,return,BEFORE
wrote,demanding,write,demand,INCLUDES
said,think,say,think,AFTER
fighting,said,fight,say,AFTER
fighting,keep,fight,keep,BEFORE
request,fighting,request,fight,SIMULTANEOUS
request,opposed,request,oppose,BEFORE
response,request,response,request,AFTER
wants,request,want,request,IDENTITY
published,response,publish,response,BEFORE
published,lack,publish,lack,BEFORE
wrote,published,write,publish,BEFORE
kidnapping,wrote,kidnapping,write,BEFORE
wants,check,want,check,BEFORE
wants,meet,want,meet,BEFORE
said,wants,say,want,INCLUDES
said,published,say,publish,IS_INCLUDED
ruled,speak,rule,speak,INCLUDES
moved,arguing,move,argue,INCLUDES
moved,dismiss,move,dismiss,BEFORE
filed,moved,file,move,BEFORE
return,hearing,return,hearing,AFTER
holding,hearing,hold,hearing,BEFORE
return,holding,return,hold,AFTER
arguing,holding,argue,hold,BEFORE
filed,return,file,return,BEFORE
arguing,return,argue,return,BEFORE
filed,arguing,file,argue,INCLUDES
dreaming,allow,dream,allow,AFTER
said,dreaming,say,dream,INCLUDES
written,said,write,say,BEFORE
maintains,kept,maintain,keep,INCLUDES
say,maintains,say,maintain,SIMULTANEOUS
died,give,die,give,BEFORE
died,died,die,die,IDENTITY
say,died,say,die,AFTER
battle,say,battle,say,INCLUDES
fighting,keep,fight,keep,BEFORE
battle,fighting,battle,fight,INCLUDES
died,sank,die,sank,AFTER
found,died,find,die,AFTER
battle,found,battle,find,BEGUN_BY
block,return,block,return,BEFORE
attempt,block,attempt,block,BEFORE
said,attempt,say,attempt,BEFORE
said,recognize,say,recognize,AFTER
said,dated,say,date,AFTER
retaining,said,retain,say,IS_INCLUDED
moves,said,move,say,BEFORE
object,said,object,say,IS_INCLUDED
said,reviewing,say,review,AFTER
written,said,write,say,BEFORE
hearing,battle,hearing,battle,AFTER
saying,hearing,say,hearing,AFTER
saying,recognize,say,recognize,INCLUDES
demanding,saying,demand,say,SIMULTANEOUS
demanding,returned,demand,return,BEFORE
written,demanding,write,demand,INCLUDES
called,return,call,return,BEFORE
sitting,called,sit,call,DURING
gathered,kept,gather,keep,BEFORE
gathered,support,gather,support,AFTER
gathered,denounce,gather,denounce,BEFORE
revolution,brought,revolution,bring,INCLUDES
said,think,say,think,INCLUDES
request,said,request,say,AFTER
fighting,keep,fight,keep,BEFORE
opposed,fighting,oppose,fight,IS_INCLUDED
request,opposed,request,oppose,BEFORE
wants,request,want,request,IDENTITY
response,request,response,request,AFTER
wants,response,want,response,BEFORE
wrote,published,write,publish,BEFORE
wants,check,want,check,BEFORE
wants,meet,want,meet,BEFORE
said,wants,say,want,INCLUDES
said,published,say,publish,IS_INCLUDED
revealed,shared,reveal,share,AFTER
appearance,speech,appearance,speech,INCLUDES
raised,appearance,raise,appearance,IS_INCLUDED
denied,said,deny,say,BEFORE
entered,said,entered,say,BEFORE
denied,entered,deny,entered,AFTER
denied,leave,deny,leave,BEFORE
denied,send,deny,send,BEFORE
said,denied,say,deny,BEFORE
said,threat,say,threat,BEFORE
said,said,say,say,BEFORE
move,cause,move,cause,BEGINS
shared,move,share,move,BEFORE
said,shared,say,share,AFTER
studying,taking,study,take,BEFORE
said,said,say,say,BEFORE
said,studying,say,study,AFTER
said,said,say,say,BEFORE
block,return,block,return,BEFORE
battle,block,battle,block,BEFORE
lose,battle,lose,battle,ENDS
take,lose,take,lose,AFTER
said,lose,say,lose,BEFORE
said,take,say,take,BEFORE
take,harm,take,harm,BEFORE
said,told,say,tell,AFTER
aimed,continued,aim,continue,SIMULTANEOUS
continue,aimed,continue,aim,AFTER
continue,protest,continue,protest,BEFORE
return,continue,return,continue,BEFORE
said,said,say,say,BEFORE
end,return,end,return,AFTER
said,return,say,return,BEFORE
said,end,say,end,BEFORE
rally,said,rally,say,INCLUDES
perished,sank,perish,sink,AFTER
sank,crossing,sink,crossing,AFTER
perished,crossing,perish,crossing,DURING
calls,returned,call,return,BEFORE
cited,calls,cite,call,IS_INCLUDED
noted,said,note,say,BEFORE
noted,turned,note,turn,AFTER
battle,fighting,battle,fight,INCLUDES
secure,return,secure,return,BEFORE
battle,secure,battle,secure,BEFORE
played,battle,play,battle,IS_INCLUDED
noted,played,note,play,AFTER
rally,noted,rally,note,INCLUDES
declaring,fled,declare,flee,AFTER
declaring,victory,declare,victory,BEFORE
waged,declaring,wage,declare,BEFORE
landed,led,land,lead,AFTER
wearing,waved,wear,wave,INCLUDES
rally,wearing,rally,wear,INCLUDES
gives,declared,give,declare,IS_INCLUDED
rally,declared,rally,declare,INCLUDES
fight,battle,fight,battle,IS_INCLUDED
likened,fight,liken,fight,AFTER
rally,likened,rally,liken,INCLUDES
demanding,return,demand,return,BEFORE
rally,demanding,rally,demand,INCLUDES
paid,rally,pay,rally,IS_INCLUDED
hoping,get,hope,get,BEFORE
joked,hoping,joke,hope,BEFORE
handle,joked,handle,joke,AFTER
assured,handle,assure,handle,BEFORE
assured,formed,assure,form,BEFORE
assuring,assured,assure,assure,IDENTITY
trip,mission,trip,mission,IDENTITY
trip,retrieve,trip,retrieve,BEFORE
assuring,trip,assure,trip,BEFORE
trip,trip,trip,trip,IDENTITY
played,assuring,play,assure,INCLUDES
go,trip,go,trip,INCLUDES
proposed,go,propose,go,BEFORE
played,proposed,play,propose,AFTER
made,trip,make,trip,INCLUDES
give,made,give,make,AFTER
said,made,say,make,BEFORE
said,give,say,give,BEFORE
said,said,say,say,AFTER
said,came,say,come,BEFORE
turn,came,turn,come,AFTER
said,turn,say,turn,BEFORE
refused,said,refuse,say,BEFORE
sign,sign,sign,sign,IDENTITY
refused,sign,refuse,sign,BEFORE
sign,appeal,sign,appeal,BEFORE
lose,appeal,lose,appeal,ENDS
turn,lose,turn,lose,AFTER
sign,lose,sign,lose,BEFORE
sign,turn,sign,turn,BEFORE
given,sign,give,sign,BEFORE
wants,returned,want,return,BEFORE
demanded,wants,demand,want,BEFORE
fighting,demanded,fight,demand,AFTER
saying,demanded,say,demand,AFTER
saying,give,say,give,BEFORE
fighting,saying,fight,say,INCLUDES
fighting,keep,fight,keep,BEFORE
rescued,fighting,rescue,fight,BEGINS
sank,crossing,sank,crossing,IS_INCLUDED
sank,attempted,sank,attempted,AFTER
attempted,crossing,attempted,crossing,DURING
died,sank,die,sank,AFTER
rescued,died,rescue,die,AFTER
proposed,renounce,propose,renounce,INCLUDES
said,considered,say,consider,AFTER
turning,considered,turn,consider,AFTER
returning,turning,return,turn,BEGUN_BY
oppose,returning,oppose,return,BEFORE
said,returning,say,return,BEFORE
said,oppose,say,oppose,AFTER
proposed,said,propose,say,BEFORE
appeal,take,appeal,take,IS_INCLUDED
stay,appeal,stay,appeal,BEFORE
proposed,stay,propose,stay,BEFORE
announced,proposed,announce,propose,AFTER
revoke,proposed,revoke,propose,AFTER
move,revoke,move,revoke,BEFORE
announced,revoke,announce,revoke,BEFORE
move,announced,move,announce,AFTER
block,return,block,return,BEFORE
seeking,block,seek,block,BEFORE
appeal,seeking,appeal,seek,AFTER
stay,appeal,stay,appeal,BEFORE
give,stay,give,stay,BEFORE
leave,give,leave,give,AFTER
