tokenchunk1,tokenchunk2,label
have,O,IS_INCLUDED
assumed,O,BEFORE
growing,O,IS_INCLUDED
say,O,IS_INCLUDED
say,O,IS_INCLUDED
say,O,IS_INCLUDED
the offensive,Saturday night,BEGUN_BY
start,Saturday night,DURING
say,O,IS_INCLUDED
keeping,O,AFTER
considers,O,IS_INCLUDED
forestalled,O,BEFORE
starting,noon Saturday,DURING
argued setting,O,BEFORE
could be seen trudging,O,BEFORE
hopes,O,IS_INCLUDED
the U.S. hopes,O,IS_INCLUDED
happens,O,AFTER
has written,O,BEFORE
says,O,IS_INCLUDED
do nQUOTt retire,O,IS_INCLUDED
say,O,IS_INCLUDED
says,O,IS_INCLUDED
has,O,IS_INCLUDED
a great tragedy,O,IS_INCLUDED
said,O,BEFORE
complete,year-end,BEFORE
totaled,1988,IS_INCLUDED
said,O,BEFORE
eligible,now,BEGUN_BY
said,O,BEFORE
said,O,BEFORE
according to,O,IS_INCLUDED
could be reached,O,BEFORE
said,O,BEFORE
resigned,last year,IS_INCLUDED
closed,yesterday,IS_INCLUDED
their 52-week high,52-week,IS_INCLUDED
are wallowing,O,INCLUDES
cut,recently,SIMULTANEOUS
declines,each of the past three years,IS_INCLUDED
has left,O,BEFORE
will direct,O,AFTER
said,O,BEFORE
capital spending,O,IS_INCLUDED
said,O,BEFORE
previously announced,previously,SIMULTANEOUS
owns,currently,IS_INCLUDED
is scheduled to expire,the end of November,ENDED_BY
advertised,today,IS_INCLUDED
began,O,BEFORE
is being launched,O,IS_INCLUDED
is scheduled to expire,O,IS_INCLUDED
adopted,O,BEFORE
its third-quarter loss,third-quarter,ENDS
said,O,BEFORE
payable,Jan. 2,IS_INCLUDED
cut,O,BEFORE
reported,O,BEFORE
said,O,BEFORE
will begin mailing,the end of this week,IS_INCLUDED
owns,O,INCLUDES
expire,Nov. 21,SIMULTANEOUS
will begin mailing,the end of this week,IS_INCLUDED
declined to discuss,O,BEFORE
be set,O,AFTER
has,O,INCLUDES
said,O,BEFORE
said,O,BEFORE
closing,December,IS_INCLUDED
said,O,BEFORE
is expected,O,IS_INCLUDED
the agreement,O,IS_INCLUDED
closed,yesterday,IS_INCLUDED
was terminated,Sept. 27 COMMA 1989,IS_INCLUDED
versus net income,a year earlier,ENDS
a third-quarter net loss,third-quarter,ENDS
posted,O,IS_INCLUDED
stepped,March,IS_INCLUDED
succeeds,Nov. 13,IS_INCLUDED
effect,Nov. 13,IS_INCLUDED
was named,O,BEFORE
the potential Valley Federal Savings and Loan Association acquisition,Sept. 27 COMMA 1989,BEFORE
a one-time gain,1988,IS_INCLUDED
said,O,BEFORE
no one-time gains or losses,the latest period,IS_INCLUDED
discontinued operations,this year,IS_INCLUDED
contributed,last year,IS_INCLUDED
fell,O,BEFORE
ended,the six months,ENDS
no one-time gains or losses,the latest period,IS_INCLUDED
ended,Oct. 1,SIMULTANEOUS
net income,the six months,SIMULTANEOUS
said,O,BEFORE
early trading,yesterday,IS_INCLUDED
is paying,O,INCLUDES
fell,O,BEFORE
extraordinary charges,the latest quarter,IS_INCLUDED
jumped,the third quarter,ENDED_BY
said,O,BEFORE
fell,yesterday,IS_INCLUDED
earned,fiscal 1989,SIMULTANEOUS
expects to post,the current fiscal year,IS_INCLUDED
ending,June 30 COMMA 1990,ENDED_BY
ending,the year,ENDS
to fall,the year,IS_INCLUDED
said,O,BEFORE
phasing,O,INCLUDES
will result,the fiscal year,IS_INCLUDED
earned,fiscal 1988,SIMULTANEOUS
estimated,O,BEFORE
attributed,O,BEFORE
The year-ago results,year-ago,ENDED_BY
a loss,the 1988 period,SIMULTANEOUS
a loss,last year,SIMULTANEOUS
fell,the latest quarter,IS_INCLUDED
fell,third-quarter,IS_INCLUDED
advanced,third-quarter,IS_INCLUDED
a fourth-quarter pre-tax charge,fourth-quarter,IS_INCLUDED
estimated,O,BEFORE
rose,third-quarter,IS_INCLUDED
rose,O,BEFORE
charge,the 1988 second quarter,IS_INCLUDED
were nQUOTt disclosed,O,IS_INCLUDED
had owned,O,BEFORE
said,O,IS_INCLUDED
closed,yesterday,IS_INCLUDED
closed,yesterday,IS_INCLUDED
the close,yesterday,IS_INCLUDED
will pay,O,AFTER
valued,currently,IS_INCLUDED
will pay,O,AFTER
said,O,BEFORE
declined to specify,yesterday,IS_INCLUDED
declined to specify,O,BEFORE
rose,yesterday,IS_INCLUDED
is seeking to oust,O,INCLUDES
said,O,BEFORE
on,O,IS_INCLUDED
prove,O,IS_INCLUDED
offer,5 p.m. EST Nov. 9,ENDS
had been set to expire,Nov. 6,SIMULTANEOUS
said,O,AFTER
closed,O,BEFORE
submit,O,AFTER
said,O,BEFORE
has proposed changing,Previously,AFTER
offered,Previously,SIMULTANEOUS
would be redeemed,five years,SIMULTANEOUS
will assume,O,AFTER
closed,O,BEFORE
rose,O,BEFORE
said,now,IS_INCLUDED
becomes,O,AFTER
becomes,O,AFTER
said,O,BEFORE
said,O,BEFORE
a several-year tenure,several-year,SIMULTANEOUS
manager,six months,DURING
was named,O,BEFORE
serve,O,BEFORE
on,O,IS_INCLUDED
said,O,BEFORE
has set,O,BEFORE
hold,already,SIMULTANEOUS
said,O,BEFORE
has launched,O,BEFORE
to expire,yesterday,SIMULTANEOUS
extended,Nov. 20,ENDED_BY
extended,O,BEFORE
due,yesterday,IS_INCLUDED
claims,O,IS_INCLUDED
declined,third-quarter,SIMULTANEOUS
a loss,the quarter,SIMULTANEOUS
said,O,BEFORE
year-earlier profit,year-earlier,SIMULTANEOUS
a third-quarter net loss,third-quarter,SIMULTANEOUS
reported,O,BEFORE
cited QUOTQUOT,O,BEFORE
net income,A year earlier,SIMULTANEOUS
will write,O,AFTER
a third-quarter net loss,third-quarter,SIMULTANEOUS
said,O,BEFORE
plunged,yesterday,IS_INCLUDED
said,O,BEFORE
provides COMMA,O,IS_INCLUDED
simulates,O,IS_INCLUDED
owns and operates,O,IS_INCLUDED
said,O,BEFORE
facing,O,INCLUDES
had,the third quarter,IS_INCLUDED
rose,the third quarter,IS_INCLUDED
a net loss,the nine months,IS_INCLUDED
year-earlier net income,year-earlier,IS_INCLUDED
rose,the nine months,IS_INCLUDED
in,O,IS_INCLUDED
reported,the nine months,IS_INCLUDED
a recent public offering,O,BEFORE
may be extended,an additional year,SIMULTANEOUS
may be extended,one-year term,AFTER
convertible,one-year term,IS_INCLUDED
lent,O,BEFORE
operates,O,INCLUDES
sold,O,BEFORE
said,O,BEFORE
said,O,BEFORE
completion,Dec. 10,ENDED_BY
is scheduled,O,INCLUDES
up,mid-afternoon yesterday,IS_INCLUDED
said,O,BEFORE
raised,O,BEFORE
is derived,already,SIMULTANEOUS
had,a year ago,SIMULTANEOUS
a third-quarter loss,third-quarter,IS_INCLUDED
reported,O,BEFORE
eliminate,future,BEFORE
all future losses,future,IS_INCLUDED
expects to achieve,1990,IS_INCLUDED
said,O,AFTER
said,O,AFTER
being examined,currently,IS_INCLUDED
continue to slow,currently,IS_INCLUDED
has,O,IS_INCLUDED
said,O,BEFORE
will adopt,early 1990,BEGUN_BY
will continue to operate,early 1990,ENDED_BY
will continue to operate,O,AFTER
to acquire,January,IS_INCLUDED
announced,O,BEFORE
has,now,IS_INCLUDED
said,O,BEFORE
filed,July 1988,IS_INCLUDED
hit,1985,IS_INCLUDED
hit,1983,IS_INCLUDED
filed,O,BEFORE
peaked,the early 1980s,IS_INCLUDED
talks,O,INCLUDES
has been locked,O,INCLUDES
is scheduled to close,Monday,IS_INCLUDED
unresolved,O,INCLUDES
will formally take,this month,SIMULTANEOUS
tendering,Tuesday,BEFORE
completed,O,BEFORE
said,O,BEFORE
is scheduled to close,O,IS_INCLUDED
said,O,BEFORE
were told,early this week,IS_INCLUDED
rose,O,BEFORE
earned,the first nine months,IS_INCLUDED
to be spread,the next three quarters,IS_INCLUDED
has told,O,BEFORE
were going to be centralized,O,AFTER
Earlier staff-reduction moves,Earlier,IDENTITY
said,earlier this year,AFTER
adopted,earlier this year,IS_INCLUDED
rose,yesterday,IS_INCLUDED
leave,O,AFTER
will take,O,AFTER
questioned,O,BEFORE
strategy,two-year,SIMULTANEOUS
will participate,O,AFTER
a fourth-quarter charge,fourth-quarter,IS_INCLUDED
said,O,BEFORE
expected to result,O,IS_INCLUDED
offered,O,BEFORE
has,O,DURING
presented claims,this week,IS_INCLUDED
holding,O,DURING
signed,yesterday,IS_INCLUDED
will be offered,O,AFTER
said,O,BEFORE
agreed,O,BEFORE
began,Tuesday,IS_INCLUDED
will attempt to limit,O,AFTER
said,O,BEFORE
is to contribute,O,AFTER
said,O,BEFORE
Waertsilae Marine QUOTs bankruptcy proceedings,Tuesday,BEGUN_BY
This year QUOTs results,This year,IS_INCLUDED
flat,the year,IAFTER
earned,the year,IS_INCLUDED
ended,Sept. 30,SIMULTANEOUS
ended,the year,ENDS
Sales,the latest period,IS_INCLUDED
said,O,BEFORE
earned,O,BEFORE
fourth-quarter earnings,fourth-quarter,IS_INCLUDED
reported,O,BEFORE
the recent closing,recent,INCLUDES
makes,O,DURING
will be closed,the next year or so,DURING
closed,yesterday,IS_INCLUDED
its fourth-quarter slump,fourth-quarter,IS_INCLUDED
Sales,the full year,IAFTER
earned,A year earlier,IS_INCLUDED
ended,Aug. 26,IS_INCLUDED
ended,the fourth quarter,ENDS
declared,O,BEFORE
rose,O,BEFORE
payable,Jan. 3,IS_INCLUDED
rose,the fourth quarter,IS_INCLUDED
said,O,BEFORE
reported,O,BEFORE
recognized,about two years ago,ENDS
listed,about two years ago,BEGINS
innovated,the 20th century,IS_INCLUDED
the creation,the 20th century,IS_INCLUDED
recognized,Oct. 23,IS_INCLUDED
was pleased to note,O,BEFORE
lower,a year ago,ENDS
closed,O,BEFORE
rose,the first nine months,DURING
rose,the first nine months,DURING
lower,the 1989 period,IS_INCLUDED
charges,the year-earlier period,IS_INCLUDED
the gain,a flat second quarter,AFTER
tied,a flat second quarter,DURING
said,O,BEFORE
third-quarter net income,third-quarter,DURING
posted,O,BEFORE
rose,O,BEFORE
a net loss,a year ago,ENDS
a restated loss,a year ago,BEGINS
been rumored,O,BEFORE
said,O,BEFORE
gained,The latest period,DURING
had,The latest period,ENDS
had,the third quarter,ENDS
discontinued operations,the third quarter,DURING
took,O,BEFORE
will sell,O,AFTER
said,O,BEFORE
said,O,BEFORE
hopes to complete,early next year,IS_INCLUDED
has,O,DURING
has,O,DURING
had proposed acquiring,O,BEFORE
said,O,BEFORE
is nQUOTt abandoning,O,INCLUDES
had set,yesterday,BEFORE
said,O,BEFORE
had,last year,IS_INCLUDED
reaches,now,IS_INCLUDED
control,now,IS_INCLUDED
said,now,IDENTITY
said,O,BEFORE
agreed to pay,O,AFTER
brings,O,IS_INCLUDED
had,the quarter,IS_INCLUDED
had,Sept. 30,ENDED_BY
earned,quarter,IS_INCLUDED
The year-ago results,year-ago,IS_INCLUDED
established,the third quarter,IS_INCLUDED
added,the third quarter,IS_INCLUDED
charged,the third quarter,IS_INCLUDED
a third-quarter loss,third-quarter,IS_INCLUDED
can be used,three years,IS_INCLUDED
said,O,BEFORE
would be used to consolidate,three years,IS_INCLUDED
dedicated,each month,IS_INCLUDED
said,O,BEFORE
said,last Wednesday,IS_INCLUDED
been accepted,O,INCLUDES
own,O,INCLUDES
is making,O,INCLUDES
said,O,BEFORE
launched,last week,IS_INCLUDED
told,O,BEFORE
was told,Earlier yesterday,IS_INCLUDED
trading,O,AFTER
trading,Monday,IS_INCLUDED
had suggested,O,BEFORE
its fight,O,IS_INCLUDED
said,O,BEFORE
This quarter QUOTs loss,This quarter,DURING_INV
a net loss,Sept. 30,ENDED_BY
a net loss,the third quarter,DURING
said,O,BEFORE
compare,O,IS_INCLUDED
attributed,O,BEFORE
said,O,IS_INCLUDED
said,O,IS_INCLUDED
has,currently,SIMULTANEOUS
said,O,IS_INCLUDED
said,O,BEFORE
began trading,this summer,IS_INCLUDED
closed,yesterday,IS_INCLUDED
began trading,August,IS_INCLUDED
soared,O,BEFORE
had,a year ago,DURING
said,O,BEFORE
began trading,August,IS_INCLUDED
began trading,this summer,IS_INCLUDED
third-quarter net income,third-quarter,IS_INCLUDED
reported,third-quarter,AFTER
rose,O,BEFORE
indicated,Earlier this month,IS_INCLUDED
said,O,BEFORE
will remain,O,INCLUDES
said,O,BEFORE
surfaced holding,last year,IS_INCLUDED
said,O,BEFORE
have said,O,BEFORE
had,March 31,ENDED_BY
had,the year,DURING
had,O,BEFORE
welcomed,O,BEFORE
The establishment,next year QUOTs first quarter,IS_INCLUDED
announced,O,BEFORE
under,O,BEFORE
launched,last week,IS_INCLUDED
had rejected,Earlier this year,IS_INCLUDED
filed,O,BEFORE
led,O,INCLUDES
said,O,BEFORE
controls,currently,IS_INCLUDED
hopes to control,1992,IS_INCLUDED
has said,O,BEFORE
pretax profit,Jan. 31,ENDED_BY
pretax profit,the fiscal year,DURING
sales,Jan. 31,ENDED_BY
sales,the fiscal year,DURING
reported,Jan. 31,AFTER
reported,O,BEFORE
to be completed,Dec. 15,ENDED_BY
said,O,BEFORE
the announcement,yesterday,IS_INCLUDED
has agreed to acquire,O,BEFORE
had purchased,Sept. 29,ENDED_BY
approved,1987,IS_INCLUDED
announced,O,IS_INCLUDED
closing,Friday,IS_INCLUDED
has slumped,recently,IS_INCLUDED
has had,this year,DURING
has had,O,BEFORE
rising,the year,DURING
has fluctuated,O,BEFORE
rumored,six months,DURING
rumored,O,BEFORE
said,O,BEFORE
according to,O,IS_INCLUDED
declining,this year,IS_INCLUDED
authorized,O,BEFORE
lowered,O,BEFORE
dropped,Third-quarter,DURING_INV
the third-quarter loss,third-quarter,DURING
a third-quarter loss,third-quarter,DURING
said,O,BEFORE
closed,Friday,IS_INCLUDED
plummeted,O,BEFORE
to be published,early November,IS_INCLUDED
recorded,third-quarter,IS_INCLUDED
rose,the third quarter,IS_INCLUDED
the close,Thursday,IS_INCLUDED
the close,Thursday,IS_INCLUDED
said,last week,IS_INCLUDED
to submit,mid-November,BEFORE
to expire,Nov. 16,IS_INCLUDED
to expire,Friday evening,IS_INCLUDED
to expire,Nov. 6,IS_INCLUDED
to expire,last Thursday,IS_INCLUDED
said,O,BEFORE
extended,Friday,IS_INCLUDED
extended,O,BEFORE
said,O,BEFORE
last report,O,BEFORE
said,O,BEFORE
said,O,BEFORE
had sought,O,BEFORE
said,O,BEFORE
the redemption,Dec. 7,IS_INCLUDED
closed,Friday,IS_INCLUDED
remains,then,ENDED_BY
will terminate,Nov. 30,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
is redeeming,O,INCLUDES
had,last Monday,IS_INCLUDED
closed,Friday,IS_INCLUDED
will pay,O,AFTER
due,March 1 COMMA 2011,ENDED_BY
plans to redeem,Nov. 16,IS_INCLUDED
plans to redeem,O,INCLUDES
those talks,Late last week,IS_INCLUDED
began,Late last week,IS_INCLUDED
fell,Friday,IS_INCLUDED
fell,Friday,IS_INCLUDED
launched,Sept. 26,IS_INCLUDED
has been filed,O,BEFORE
mailed,last Friday,IS_INCLUDED
said,O,BEFORE
had been scheduled to expire,midnight Friday,IS_INCLUDED
extended,O,BEFORE
has said,O,BEFORE
is expected to close,around year end,IS_INCLUDED
agreed,June,IS_INCLUDED
said,O,BEFORE
will become,O,BEFORE
is expected to close,O,IS_INCLUDED
due,March 15 COMMA 2007,ENDED_BY
said,O,BEFORE
said,O,BEFORE
have been given,O,BEFORE
said,O,BEFORE
Friday QUOTs purchases,Friday,IS_INCLUDED
said,Friday,IS_INCLUDED
will concentrate,O,AFTER
have said,O,BEFORE
bought,February,IS_INCLUDED
expects to use,O,INCLUDES
been repaid,O,BEFORE
to pay,February,ENDED_BY
had been expected,O,BEFORE
distributed,last December,IS_INCLUDED
had,last year,IS_INCLUDED
had,O,BEFORE
said,O,BEFORE
according to,last December,IS_INCLUDED
rose,the nine months,IS_INCLUDED
the sale,August,IS_INCLUDED
Third-quarter results,Third-quarter,DURING_INV
posted,O,BEFORE
the price war,nearly three years,DURING_INV
fell,the latest quarter,DURING_INV
earnings,last year,IS_INCLUDED
had,the latest quarter,IS_INCLUDED
closed,Friday,IS_INCLUDED
fourth-quarter results,fourth-quarter,DURING_INV
the Northern California earthquake,nearly two weeks ago,IS_INCLUDED
has started processing,O,BEFORE
The year-earlier results,year-earlier,DURING_INV
catastrophe losses,Last year,IS_INCLUDED
fell,O,BEFORE
fell,third-quarter,DURING_INV
included,Third-quarter,IS_INCLUDED
losses,a year,ENDS
earnings,a year,BEGINS
much lower,next year,IS_INCLUDED
will remain,next year,IS_INCLUDED
is expected to do,the fourth quarter,IS_INCLUDED
is expected to do,O,INCLUDES
losses,the first nine months,DURING
said,Friday,IS_INCLUDED
having been burned,this year,IS_INCLUDED
the challenges,the near term,IS_INCLUDED
said,O,BEFORE
will continue,next year,DURING
must pay,every quarter,IS_INCLUDED
has risen,O,BEFORE
is betting,O,INCLUDES
weak,the quarter,IS_INCLUDED
a reduction,the end of the year,ENDED_BY
reduced,the quarter,IS_INCLUDED
will cut,future quarters,IS_INCLUDED
paid,the quarter,DURING
noted,O,BEFORE
took,O,IS_INCLUDED
said,a month ago,IS_INCLUDED
took,the quarter,IS_INCLUDED
inched,the quarter,DURING
said,O,BEFORE
Unisys Corp. QUOTs announcement,O,BEFORE
a turnaround,next year,IS_INCLUDED
loss,the third quarter,DURING
Unisys Corp. QUOTs announcement,Friday,IS_INCLUDED
fell,Friday,IS_INCLUDED
flaring,O,IS_INCLUDED
inched,a year,IS_INCLUDED
said,O,BEFORE
at,O,IS_INCLUDED
low enough,next year,IS_INCLUDED
earned,the nine months,DURING
additional payments,the next four years,DURING
will pay,O,AFTER
signed,Earlier this month,IS_INCLUDED
has nQUOTt made,O,BEFORE
according to,recent,IS_INCLUDED
and holds,O,INCLUDES
began raising,July,IS_INCLUDED
reducing,early September,IS_INCLUDED
agreed to purchase,February,IS_INCLUDED
disclosed,May,IS_INCLUDED
fended,recently,IS_INCLUDED
leaped,Friday,IS_INCLUDED
bought,Thursday,ENDED_BY
bought,Sept. 14,BEGUN_BY
said,from time to time,BEFORE
expects to continue to evaluate,from time to time,IS_INCLUDED
considered seeking,the past,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
began raising,July,BEGUN_BY
is selling,O,INCLUDES
conceded,O,BEFORE
scrapped,this past spring,IS_INCLUDED
could help slash,O,AFTER
could help slash,the end of 1990,IS_INCLUDED
announced,recently,IS_INCLUDED
will be held,O,AFTER
losses,several quarters,IS_INCLUDED
achieved,several quarters,AFTER
achieved,recently,IS_INCLUDED
had,the first nine months,DURING
third-quarter earnings,third-quarter,DURING
reported,Last week,IS_INCLUDED
has extended,January,ENDED_BY
has extended,recent months,IS_INCLUDED
will QUOTQUOT develop,next year,IS_INCLUDED
tapping,a good part of 1990,DURING
to continue,1990,IS_INCLUDED
the recent sale,recent,IS_INCLUDED
buying,next year,IS_INCLUDED
are talking,O,INCLUDES
shrank,this year,IS_INCLUDED
restructuring effort,five-year,DURING_INV
said,O,BEFORE
sees,now,IS_INCLUDED
thinks,O,INCLUDES
was hemorrhaging,months ago,IS_INCLUDED
to consider repurchasing,soon,IS_INCLUDED
healthy enough,soon,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
hopes to expand,O,IS_INCLUDED
the company QUOTs scrape,O,BEFORE
have been listed,O,BEFORE
posted,Last month,IS_INCLUDED
announced,September,IS_INCLUDED
has been doubling,O,INCLUDES
has been doubling,1980,BEGUN_BY
is bringing,O,INCLUDES
will be injected,O,AFTER
remains to be seen,O,AFTER
be recommending,the future,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
soared,recent years,IS_INCLUDED
has moved,recent years,IS_INCLUDED
repel,O,INCLUDES
expect,O,INCLUDES
exceed,currently,IS_INCLUDED
a loss,the year,IS_INCLUDED
was announced,Friday,IS_INCLUDED
will pay,O,AFTER
Polly Peck International Inc. QUOTs agreement,O,BEFORE
say,O,IS_INCLUDED
find,O,AFTER
said,O,BEFORE
make,O,IS_INCLUDED
brimmed,O,BEFORE
makes,O,IS_INCLUDED
agreed to pay,five years,BEGINS
broke,1984,IS_INCLUDED
speculated,O,IS_INCLUDED
national over-the-counter trading,Friday,IS_INCLUDED
composite trading,Friday,IS_INCLUDED
are being scaled,now,IS_INCLUDED
were predicting,O,BEFORE
earned,1988,IS_INCLUDED
would dilute,1991,IS_INCLUDED
would dilute,1990,IS_INCLUDED
said,O,BEFORE
surprised,O,BEFORE
flawed,O,INCLUDES
finds,O,INCLUDES
said,O,BEFORE
agreed to pay,O,BEFORE
to begin,June 1994,IS_INCLUDED
requires,O,INCLUDES
said,O,BEFORE
said,O,BEFORE
continued to call,the weekend,DURING
estimate,O,INCLUDES
estimated,O,BEFORE
profitable,1994 or later,BEGUN_BY
acknowledged,O,BEFORE
bidding,earlier this month,IS_INCLUDED
has forced,O,BEFORE
have nQUOTt been obtained,O,IS_INCLUDED
said,O,BEFORE
the proposed merger,O,AFTER
announced,Friday,IS_INCLUDED
calls,O,INCLUDES
to placate,the short term,INCLUDES
estimated,O,AFTER
an auction process,June 1994,IS_INCLUDED
does nQUOTt have to wait,O,AFTER
would give,O,AFTER
had fallen,Three days,BEGINS
had fallen,Eight trading days,ENDS
the stock market plunge,the day,ENDS
had fallen,the day,BEGINS
blamed,O,BEFORE
earned,the 1988 quarter,IS_INCLUDED
a rise,third-quarter,IS_INCLUDED
reported,last year,IS_INCLUDED
lower,third-quarter,IS_INCLUDED
fell,Friday,IS_INCLUDED
rose,Friday,IS_INCLUDED
rocketed,O,BEFORE
will resume,two to three weeks,IS_INCLUDED
fell,Thursday,IS_INCLUDED
said,O,IS_INCLUDED
eased,Friday,IS_INCLUDED
plans to dole,now,IS_INCLUDED
surged,Friday,IS_INCLUDED
totaled,Friday,IS_INCLUDED
lost,Friday,IS_INCLUDED
fell,Friday,IS_INCLUDED
dropped,the week,IS_INCLUDED
tumbled,Friday,IS_INCLUDED
Friday QUOTs close,Friday,IS_INCLUDED
had fallen,Oct. 12,AFTER
agrees,O,BEFORE
says,O,BEFORE
the 1987 crash,1987,IS_INCLUDED
seem to hurt,past years,IS_INCLUDED
seem to hurt,these days,IS_INCLUDED
sell programs,past years,IS_INCLUDED
thinks,now,IS_INCLUDED
acknowledges,O,BEFORE
the big COMMA often tumultuous slide,this month,IS_INCLUDED
Estimates,O,BEFORE
amounted,September,IS_INCLUDED
declares,O,BEFORE
affects,O,INCLUDES
are adding,O,INCLUDES
says,O,IS_INCLUDED
seem to hurt,O,IS_INCLUDED
slashed,O,BEFORE
according to,O,IS_INCLUDED
shipment,O,AFTER
told,O,BEFORE
The percentage change,year-end,BEGUN_BY
calculated,O,BEFORE
had chosen to square,the weekend,BEFORE
dropped,Friday,IS_INCLUDED
said,O,BEFORE
dropped,Friday,IS_INCLUDED
lose,a week,IS_INCLUDED
the culmination,a week,ENDS
the fourth decline,the past five days,IS_INCLUDED
closed,Friday,ENDS
said,O,BEFORE
Friday QUOTs profittaking,Friday,IS_INCLUDED
made,this week,IS_INCLUDED
November transactions,November,IS_INCLUDED
November transactions,day,AFTER
recent advances,recent,IS_INCLUDED
were dashed,Friday,IS_INCLUDED
was estimated,O,BEFORE
early trading,Monday,IS_INCLUDED
sharp advances,this week,IS_INCLUDED
closed,O,BEFORE
fell,O,BEFORE
shed,O,BEFORE
skidded,O,BEFORE
showed,Friday,IS_INCLUDED
telegraphed,Friday,IS_INCLUDED
settled,O,BEFORE
the current weakness,O,INCLUDES
the current weakness,current,DURING_INV
Wall Street QUOTs plunge,Oct. 13,IS_INCLUDED
shed,the previous Friday,BEGUN_BY
shed,O,BEFORE
overnight losses,overnight,DURING
closed,O,BEFORE
closed,Friday,ENDS
in,Thursday,IS_INCLUDED
said,Thursday,BEFORE
buying,the week,IS_INCLUDED
a one-time charge,the latest quarter,IS_INCLUDED
fell,third-quarter,IS_INCLUDED
reported,O,BEFORE
earned,Last year,IS_INCLUDED
an earnings increase,the full year,IS_INCLUDED
had been telling,recently,ENDED_BY
Last Friday QUOTs announcement,Last Friday,IS_INCLUDED
has reassigned,recent weeks,IS_INCLUDED
said,recent weeks,IS_INCLUDED
reported,recent weeks,IS_INCLUDED
had retained,O,BEFORE
is to come,next year,IS_INCLUDED
is to add,next year,IS_INCLUDED
has,next year,BEFORE
Cereal volume growth,1989,IS_INCLUDED
increased,the next two years or so,IS_INCLUDED
can get,this year,IS_INCLUDED
closed,Friday,IS_INCLUDED
says,O,BEFORE
will begin selling,O,AFTER
will begin selling,soon,IS_INCLUDED
so anxious,O,INCLUDES
say,O,INCLUDES
has gained,this year,IS_INCLUDED
has gained,O,BEFORE
successful,O,BEFORE
was nQUOTt to begin turning,1993,BEFORE
current market conditions,current,IS_INCLUDED
said,O,BEFORE
suspending,now,IS_INCLUDED
quit,O,BEFORE
has cost,O,BEFORE
work,now,IS_INCLUDED
was nQUOTt to begin turning,1993,IS_INCLUDED
is believed to be,current,IS_INCLUDED
will begin selling,soon,IS_INCLUDED
say,now,IS_INCLUDED
a happy group,right now,SIMULTANEOUS
went,recently,IS_INCLUDED
construction,now,AFTER
overly optimistic,Last Friday,SIMULTANEOUS
in,Last Friday,IS_INCLUDED
priced,Friday,IS_INCLUDED
Rated,Friday,IS_INCLUDED
was priced,Friday,IS_INCLUDED
due,1999,BEGUN_BY
priced,Friday,IS_INCLUDED
due,Nov. 1 COMMA 2009,ENDED_BY
due,Friday,IS_INCLUDED
Rated,Friday,IS_INCLUDED
priced,Friday,IS_INCLUDED
due,Oct. 15 COMMA 1999,ENDED_BY
due,Friday,IS_INCLUDED
compiled,O,BEFORE
Friday QUOTs offerings and pricings,Friday,IS_INCLUDED
Friday QUOTs offerings and pricings,Friday,IS_INCLUDED
to be made,the next 12 to 18 months,DURING
redeemable,the end of 1994,AFTER
will be renegotiated,Dec. 31 COMMA 1994,AFTER
will carry,Dec. 31 COMMA 1994,ENDED_BY
will carry,O,AFTER
will be used to reduce,O,AFTER
be completed,around Nov. 1,IS_INCLUDED
said,O,BEFORE
has,currently,IS_INCLUDED
due,Oct. 15 COMMA 1999,ENDED_BY
announced,O,BEFORE
will make,O,AFTER
said,O,BEFORE
agreed to buy,now,IS_INCLUDED
owns,now,IS_INCLUDED
agreed to buy,O,BEFORE
made,Earlier this year,IS_INCLUDED
would seek to liquidate,as soon as possible,IS_INCLUDED
and said,O,BEFORE
launched,O,BEFORE
discussions,O,BEFORE
for,O,IS_INCLUDED
over-the-counter trading,Friday,IS_INCLUDED
agreed to pay,O,BEFORE
recapitalization,1988,IS_INCLUDED
is expected to save,next year,IS_INCLUDED
will be reported,O,AFTER
its 1988 recapitalization,1988,IS_INCLUDED
said,O,BEFORE
is expected to save,O,AFTER
an operating loss,fiscal 1989,IS_INCLUDED
potential payments,the next two years,DURING
earned,the year-ago third quarter,IS_INCLUDED
an after-tax gain,the quarter,IS_INCLUDED
a charge,the third quarter,IS_INCLUDED
said,O,BEFORE
sales,fiscal 1989,IS_INCLUDED
said,O,BEFORE
a fourth-quarter loss,fourth-quarter,IS_INCLUDED
have,currently,IS_INCLUDED
holds,currently,IS_INCLUDED
intends to seek,O,INCLUDES
said,O,BEFORE
opened,earlier this year,IS_INCLUDED
reported,fourth-quarter,IS_INCLUDED
would nQUOTt say,O,BEFORE
is cutting,O,INCLUDES
strengthened,O,BEFORE
could see,O,BEFORE
suspended,O,BEFORE
agreed to sell,O,BEFORE
confirmed,O,BEFORE
are expected to go,O,INCLUDES
agreed to sell,O,BEFORE
wonder,O,INCLUDES
a turnaround,O,AFTER
loss,the third quarter,IAFTER
posted,O,BEFORE
may plead,O,AFTER
sweetened,O,BEFORE
a broad investigation,the past year,DURING
may plead,this week,IS_INCLUDED
future demand,future,IDENTITY
raise,O,INCLUDES
