token1,token2,lemma1,lemma2,label
called,O,call,O,BEFORE
showed,O,show,O,BEFORE
said,O,say,O,BEFORE
held,O,hold,O,ENDED_BY
appeared,O,appear,O,BEFORE
protests,O,protest,O,BEFORE
urged,O,urge,O,BEFORE
broadcast,O,broadcast,O,BEFORE
announced,Wednesday,announce,wednesday,IS_INCLUDED
wants,now,want,now,IS_INCLUDED
died,Nov. 25,die,nov. 25,BEFORE
Rescued,Nov. 25,rescue,nov. 25,IS_INCLUDED
rallying,Wednesday night,rallying,wednesday night,IS_INCLUDED
stop,one minute,stop,one minute,INCLUDES
said,Wednesday night,say,wednesday night,IS_INCLUDED
proceed,now,proceed,now,IS_INCLUDED
predicted,Wednesday,predict,wednesday,IS_INCLUDED
repatriate,Jan. 14,repatriate,jan. 14,BEFORE
ruling,Wednesday,ruling,wednesday,IS_INCLUDED
return,Wednesday,return,wednesday,AFTER
attempts,40 years,attempt,40 year,IS_INCLUDED
sabotage,40 years,sabotage,40 year,IS_INCLUDED
invasions,40 years,invasion,40 year,IS_INCLUDED
held,daily,hold,daily,IS_INCLUDED
rallies,daily,rally,daily,IS_INCLUDED
attended,Thursday,attend,thursday,IS_INCLUDED
broadcast,Jan. 14,broadcast,jan. 14,BEFORE
broadcast,Thursday,broadcast,thursday,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
began,O,begin,O,BEFORE
said,O,say,O,BEFORE
called,O,call,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
expected,O,expect,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
spoke,O,speak,O,BEFORE
said,O,say,O,BEFORE
protests,O,protest,O,BEFORE
placed,O,place,O,BEFORE
conference,O,conference,O,BEFORE
appeared,O,appear,O,BEFORE
consider,O,consider,O,INCLUDES
said,O,say,O,BEFORE
sought,O,seek,O,BEFORE
tells,Friday,tells,friday,IS_INCLUDED
played,Friday,play,friday,IS_INCLUDED
drive,Monday,drive,monday,IS_INCLUDED
demonstration,Saturday,demonstration,saturday,IS_INCLUDED
marched,Friday night,march,friday night,IS_INCLUDED
called,Friday night,call,friday night,IS_INCLUDED
forced,Thursday,force,thursday,IS_INCLUDED
arrested,Thursday,arrest,thursday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
asked,Friday,ask,friday,IS_INCLUDED
flew,Friday,fly,friday,IS_INCLUDED
accompanied,Friday,accompany,friday,IS_INCLUDED
rallied,Friday night,rally,friday night,IS_INCLUDED
expected,early next week,expect,early next week,IS_INCLUDED
comment,early next week,comment,early next week,BEFORE
filed,Friday,file,friday,IS_INCLUDED
said,now,say,now,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
affording,Friday,afford,friday,IS_INCLUDED
spoke,Friday,speak,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
embargo,1959,embargo,1959,IS_INCLUDED
strengthened,1996,strengthen,1996,IS_INCLUDED
named,1996,name,1996,IS_INCLUDED
decision,Wednesday,decision,wednesday,IS_INCLUDED
returned,Jan. 14,return,jan. 14,BEFORE
ruled,Wednesday,rule,wednesday,IS_INCLUDED
found,Thanksgiving Day,find,thanksgiving day,IS_INCLUDED
consider,Friday,consider,friday,AFTER
testify,Feb. 10,testify,feb. 10,IS_INCLUDED
sought,Friday,seek,friday,IS_INCLUDED
subpoenaed,Friday,subpoena,friday,IS_INCLUDED
say,O,say,O,BEFORE
oppose,O,oppose,O,INCLUDES
saying,O,say,O,BEFORE
fighting,O,fight,O,INCLUDES
said,O,say,O,BEFORE
allowed,O,allow,O,BEFORE
dispute,O,dispute,O,INCLUDES
rescue,O,rescue,O,BEFORE
said,O,say,O,BEFORE
told,O,tell,O,BEFORE
said,O,say,O,BEFORE
counseled,O,counsel,O,BEFORE
said,O,say,O,BEFORE
dismissed,O,dismiss,O,BEFORE
said,O,say,O,BEFORE
told,O,tell,O,BEFORE
set,O,set,O,BEFORE
marked,O,mark,O,BEFORE
estimated,O,estimate,O,BEFORE
pushing,O,push,O,BEFORE
marched,O,march,O,BEFORE
demonstration,O,demonstration,O,BEFORE
expressed,O,express,O,BEFORE
said,O,say,O,BEFORE
fighting,Nov. 25,fight,nov. 25,BEGUN_BY
fighting,Friday,fight,friday,IS_INCLUDED
hear,March 6,hear,march 6,IS_INCLUDED
allowed,Friday,allow,friday,IS_INCLUDED
battle,decades-long,battle,decades-long,IS_INCLUDED
go,one minute,go,one minute,IS_INCLUDED
told,this week,tell,this week,IS_INCLUDED
lifted,this week,lift,this week,IS_INCLUDED
repatriation,Friday,repatriation,friday,IS_INCLUDED
found,Nov. 25,find,nov. 25,IS_INCLUDED
triumph,41 years ago,triumph,41 year ago,IS_INCLUDED
brought,41 years ago,bring,41 year ago,IS_INCLUDED
revolution,41 years ago,revolution,41 year ago,IS_INCLUDED
demonstrations,early December,demonstration,early december,IS_INCLUDED
demonstration,Friday,demonstration,friday,IS_INCLUDED
expressed,Friday,express,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
located,O,locate,O,BEFORE
appeared,O,appear,O,BEFORE
said,O,say,O,BEFORE
fought,O,fight,O,BEFORE
died,O,die,O,BEFORE
become,O,become,O,BEFORE
said,O,say,O,BEFORE
exhorted,O,exhort,O,BEFORE
blocked,O,block,O,BEFORE
written,O,write,O,BEFORE
said,O,say,O,BEFORE
held,O,hold,O,BEFORE
decision,O,decision,O,BEFORE
protests,O,protest,O,BEFORE
broadcast,O,broadcast,O,BEFORE
announced,Wednesday,announce,wednesday,IS_INCLUDED
wants,now,want,now,IS_INCLUDED
died,Nov. 25,die,nov. 25,BEFORE
Rescued,Nov. 25,rescue,nov. 25,IS_INCLUDED
rallying,Wednesday night,rallying,wednesday night,IS_INCLUDED
stop,one minute,stop,one minute,INCLUDES
said,Wednesday night,say,wednesday night,IS_INCLUDED
proceed,now,proceed,now,IS_INCLUDED
predicted,Wednesday,predict,wednesday,IS_INCLUDED
repatriate,Jan. 14,repatriate,jan. 14,BEFORE
ruling,Wednesday,ruling,wednesday,IS_INCLUDED
return,Wednesday,return,wednesday,AFTER
attempts,40 years,attempt,40 year,IS_INCLUDED
sabotage,40 years,sabotage,40 year,IS_INCLUDED
invasions,40 years,invasion,40 year,IS_INCLUDED
held,daily,hold,daily,IS_INCLUDED
rallies,daily,rally,daily,IS_INCLUDED
attended,Thursday,attend,thursday,IS_INCLUDED
broadcast,Jan. 14,broadcast,jan. 14,BEFORE
broadcast,Thursday,broadcast,thursday,BEFORE
arrest,O,arrest,O,AFTER
leading,O,lead,O,AFTER
offered,O,offer,O,INCLUDES
said,O,say,O,IS_INCLUDED
assistance,1950,assistance,1950,INCLUDES
located,1950,locate,1950,BEGUN_BY
taken,1950,take,1950,BEGUN_BY
began,1950,begin,1950,IS_INCLUDED
placed,O,place,O,BEFORE
was,O,be,O,BEFORE
used,O,use,O,BEFORE
says,O,say,O,IS_INCLUDED
protests,O,protest,O,BEFORE
arrested,O,arrest,O,BEFORE
said,last year,say,last year,IS_INCLUDED
related,past 20 years,relate,past 20 year,IS_INCLUDED
held,past 20 years,hold,past 20 year,IS_INCLUDED
be,O,be,O,INCLUDES
purports,O,purport,O,INCLUDES
fired,O,fire,O,BEFORE
killed,O,kill,O,BEFORE
shooting,O,shooting,O,BEFORE
wanted,O,want,O,INCLUDES
shooting,October 1998,shooting,october 1998,IS_INCLUDED
indicted,last year,indict,last year,IS_INCLUDED
said,O,say,O,IS_INCLUDED
wanted,O,want,O,INCLUDES
say,O,say,O,AFTER
spread,O,spread,O,AFTER
allows,O,allow,O,IS_INCLUDED
attack,1995,attack,1995,IS_INCLUDED
survived,1995,survive,1995,INCLUDES
wounded,1995,wound,1995,IS_INCLUDED
shooting,1995,shooting,1995,IS_INCLUDED
charged,Monday,charge,monday,IS_INCLUDED
issued,Monday,issue,monday,IS_INCLUDED
performed,O,perform,O,BEFORE
shootings,O,shooting,O,BEFORE
wanted,O,want,O,INCLUDES
murder,O,murder,O,BEFORE
on,O,on,O,INCLUDES
issued,Monday,issue,monday,IS_INCLUDED
said,O,say,O,BEFORE
interview,O,interview,O,BEFORE
received,O,receive,O,BEFORE
said,O,say,O,BEFORE
condemnation,O,condemnation,O,INCLUDES
kept,O,keep,O,BEFORE
fighting,O,fight,O,INCLUDES
trying,O,try,O,BEFORE
events,O,event,O,BEFORE
marched,O,march,O,BEFORE
held,O,hold,O,BEFORE
marched,O,march,O,BEFORE
wore,O,wear,O,BEFORE
said,O,say,O,BEFORE
compared,O,compare,O,BEFORE
recited,O,recite,O,BEFORE
rescue,O,rescue,O,BEFORE
flooded,O,flood,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
quoted,O,quote,O,BEFORE
amassed,O,amass,O,BEFORE
engaged,O,engage,O,BEFORE
drove,O,drive,O,BEFORE
journey,O,journey,O,BEFORE
say,O,say,O,INCLUDES
conference,O,conference,O,BEFORE
survived,O,survive,O,BEFORE
wreck,O,wreck,O,BEFORE
interview,Friday,interview,friday,IS_INCLUDED
encounter,Friday,encounter,friday,BEFORE
received,Friday,receive,friday,BEFORE
offered,Friday,offer,friday,IS_INCLUDED
read,Friday,read,friday,IS_INCLUDED
meeting,Wednesday,meeting,wednesday,IS_INCLUDED
backed,the past two months,back,the past two month,IS_INCLUDED
demanded,the past two months,demand,the past two month,IS_INCLUDED
clinging,Nov. 25,cling,nov. 25,IS_INCLUDED
rescued,Nov. 25,rescue,nov. 25,IS_INCLUDED
draw,every day,draw,every day,IS_INCLUDED
using,every day,use,every day,IS_INCLUDED
wore,Friday morning,wear,friday morning,IS_INCLUDED
marched,Friday morning,march,friday morning,IS_INCLUDED
events,Friday morning,event,friday morning,IS_INCLUDED
began,Friday morning,begin,friday morning,IS_INCLUDED
wore,this year,wear,this year,IS_INCLUDED
fought,1898,fight,1898,IS_INCLUDED
held,annually,hold,annually,IS_INCLUDED
compared,Friday,compare,friday,IS_INCLUDED
rescue,two months ago,rescue,two month ago,IS_INCLUDED
battle,Friday,battle,friday,INCLUDES
rallies,Friday,rally,friday,IS_INCLUDED
celebrated,Friday,celebrate,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
kidnapped,Nov. 25,kidnap,nov. 25,IS_INCLUDED
returned,later that year,return,later that year,IS_INCLUDED
fled,later that year,flee,later that year,BEFORE
fled,June 1998,flee,june 1998,IS_INCLUDED
quoted,Friday,quote,friday,BEFORE
called,Friday,call,friday,IS_INCLUDED
placed,Friday,place,friday,IS_INCLUDED
say,Friday,say,friday,BEFORE
conference,Friday,conference,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
say,O,say,O,BEFORE
dismissed,O,dismiss,O,BEFORE
said,O,say,O,BEFORE
told,O,tell,O,BEFORE
found,O,find,O,BEFORE
show,O,show,O,INCLUDES
found,O,find,O,BEFORE
show,O,show,O,INCLUDES
said,O,say,O,BEFORE
battle,O,battle,O,INCLUDES
ruled,O,rule,O,BEFORE
placed,O,place,O,BEFORE
said,O,say,O,BEFORE
requested,O,request,O,BEFORE
said,O,say,O,BEFORE
learning,O,learn,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
conference,O,conference,O,BEFORE
withdraw,O,withdraw,O,BEFORE
permitted,O,permit,O,BEFORE
objected,O,object,O,BEFORE
considering,O,consider,O,INCLUDES
said,O,say,O,BEFORE
reviewing,O,review,O,BEFORE
said,Feb. 4,say,feb. 4,IS_INCLUDED
published,daily,publish,daily,IS_INCLUDED
published,Thursday,publish,thursday,IS_INCLUDED
said,Wednesday,say,wednesday,IS_INCLUDED
told,Wednesday,tell,wednesday,IS_INCLUDED
joining,the future,join,the future,IS_INCLUDED
said,Wednesday,say,wednesday,IS_INCLUDED
found,1997,find,1997,IS_INCLUDED
found,1991,find,1991,IS_INCLUDED
show,Thursday,show,thursday,IS_INCLUDED
said,now,say,now,BEFORE
said,now,say,now,IS_INCLUDED
look,now,look,now,AFTER
placed,last Thanksgiving,place,last thanksgiving,IS_INCLUDED
requested,Thursday,request,thursday,IS_INCLUDED
revolution,1991,revolution,1991,BEFORE
revolution,Thursday,revolution,thursday,BEFORE
extolled,Thursday,extol,thursday,IS_INCLUDED
denounced,Thursday,denounce,thursday,IS_INCLUDED
rally,daily,rally,daily,IS_INCLUDED
become,Thursday,become,thursday,BEFORE
packed,Thursday,packed,thursday,IS_INCLUDED
joined,Thursday,join,thursday,IS_INCLUDED
met,Thursday,meet,thursday,BEFORE
decision,future,decision,future,BEFORE
introduced,this month,introduce,this month,IS_INCLUDED
told,Thursday,tell,thursday,IS_INCLUDED
help,Thursday,help,thursday,AFTER
sought,Thursday,seek,thursday,IS_INCLUDED
said,Thursday,say,thursday,IS_INCLUDED
agreed,this week,agree,this week,IS_INCLUDED
reemerged,Thursday,reemerge,thursday,IS_INCLUDED
meeting,Thursday,meeting,thursday,AFTER
request,last week,request,last week,IS_INCLUDED
considering,Thursday,consider,thursday,IS_INCLUDED
asked,Thursday,ask,thursday,IS_INCLUDED
reviewing,Thursday,review,thursday,IS_INCLUDED
dismiss,O,dismiss,O,BEFORE
moved,O,move,O,BEFORE
said,O,say,O,BEFORE
maintains,O,maintain,O,INCLUDES
say,O,say,O,INCLUDES
fighting,O,fight,O,INCLUDES
battle,O,battle,O,INCLUDES
attempt,O,attempt,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
wrote,O,write,O,BEFORE
fighting,O,fight,O,INCLUDES
response,O,response,O,BEFORE
published,O,publish,O,BEFORE
wrote,O,write,O,BEFORE
said,O,say,O,BEFORE
ruled,last month,rule,last month,IS_INCLUDED
filed,Monday,file,monday,IS_INCLUDED
said,Wednesday,say,wednesday,IS_INCLUDED
say,Wednesday,say,wednesday,IS_INCLUDED
fighting,Wednesday,fight,wednesday,IS_INCLUDED
found,Nov. 25,find,nov. 25,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
object,Monday,object,monday,IS_INCLUDED
dated,Monday,date,monday,IS_INCLUDED
published,Tuesday,publish,tuesday,IS_INCLUDED
wrote,this week,write,this week,IS_INCLUDED
subjected,Wednesday,subject,wednesday,IS_INCLUDED
subjected,daily,subject,daily,IS_INCLUDED
kidnapping,Wednesday,kidnapping,wednesday,BEFORE
published,Wednesday,publish,wednesday,IS_INCLUDED
moved,O,move,O,BEFORE
said,O,say,O,BEFORE
maintains,O,maintain,O,INCLUDES
died,O,die,O,BEFORE
say,O,say,O,INCLUDES
fighting,O,fight,O,INCLUDES
sank,O,sank,O,BEFORE
battle,O,battle,O,INCLUDES
attempt,O,attempt,O,INCLUDES
written,O,write,O,BEFORE
sitting,O,sit,O,BEFORE
support,O,support,O,INCLUDES
revolution,O,revolution,O,BEFORE
said,O,say,O,BEFORE
fighting,O,fight,O,INCLUDES
response,O,response,O,BEFORE
wrote,O,write,O,BEFORE
said,O,say,O,BEFORE
ruled,last month,rule,last month,IS_INCLUDED
filed,Monday,file,monday,IS_INCLUDED
written,Wednesday,write,wednesday,BEFORE
said,Wednesday,say,wednesday,IS_INCLUDED
found,Nov. 25,find,nov. 25,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
dated,Monday,date,monday,IS_INCLUDED
said,Monday,say,monday,IS_INCLUDED
published,Tuesday,publish,tuesday,IS_INCLUDED
written,this week,write,this week,IS_INCLUDED
called,Wednesday night,call,wednesday night,IS_INCLUDED
sitting,Wednesday night,sit,wednesday night,IS_INCLUDED
gathered,Wednesday night,gather,wednesday night,IS_INCLUDED
revolution,42 years ago,revolution,42 year ago,IS_INCLUDED
subjected,daily,subject,daily,IS_INCLUDED
lack,Wednesday,lack,wednesday,IS_INCLUDED
published,daily,publish,daily,IS_INCLUDED
published,Wednesday,publish,wednesday,IS_INCLUDED
kidnapping,Wednesday,kidnapping,wednesday,BEFORE
published,Wednesday,publish,wednesday,IS_INCLUDED
shared,O,share,O,BEFORE
speech,O,speech,O,BEFORE
said,O,say,O,BEFORE
denied,O,deny,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
battle,O,battle,O,INCLUDES
lose,O,lose,O,AFTER
told,O,tell,O,BEFORE
revealed,Tuesday,reveal,tuesday,IS_INCLUDED
appearance,Sunday night,appearance,sunday night,IS_INCLUDED
raised,Sunday night,raise,sunday night,IS_INCLUDED
take,Tuesday,take,tuesday,AFTER
said,Tuesday,say,tuesday,IS_INCLUDED
continued,O,continue,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
crossing,O,crossing,O,BEFORE
calls,O,call,O,BEFORE
said,O,say,O,BEFORE
turned,O,turn,O,BEFORE
battle,O,battle,O,INCLUDES
noted,O,note,O,BEFORE
declaring,O,declare,O,BEFORE
followed,O,follow,O,BEFORE
waved,O,wave,O,BEFORE
wearing,O,wear,O,BEFORE
declared,O,declare,O,BEFORE
likened,O,liken,O,BEFORE
launched,O,launch,O,BEFORE
paid,O,pay,O,BEFORE
perished,late November,perish,late november,IS_INCLUDED
cited,Saturday,cite,saturday,BEFORE
declaring,Jan. 1 COMMA 1959,declare,jan. 1 COMMA 1959,IS_INCLUDED
waged,years,wage,year,IS_INCLUDED
followed,years,follow,year,IS_INCLUDED
landed,Dec. 2 COMMA 1956,land,dec. 2 COMMA 1956,IS_INCLUDED
battle,more than four decades ago,battle,much than four decade ago,IS_INCLUDED
rally,Saturday,rally,saturday,IS_INCLUDED
launched,more than four decades ago,launch,much than four decade ago,IS_INCLUDED
paid,Saturday,pay,saturday,IS_INCLUDED
joked,O,joke,O,BEFORE
played,O,play,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
refused,O,refuse,O,BEFORE
given,O,give,O,BEFORE
wants,O,want,O,INCLUDES
demanded,O,demand,O,BEFORE
saying,O,say,O,INCLUDES
fighting,O,fight,O,INCLUDES
crossing,O,crossing,O,BEFORE
died,O,die,O,BEFORE
oppose,O,oppose,O,INCLUDES
said,O,say,O,BEFORE
proposed,O,propose,O,BEFORE
announced,O,announce,O,BEFORE
move,O,move,O,BEFORE
seeking,O,seek,O,INCLUDES
stay,O,stay,O,AFTER
leave,O,leave,O,BEFORE
proposed,O,propose,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
requests,O,request,O,BEFORE
refused,O,refuse,O,BEFORE
broadcast,O,broadcast,O,BEFORE
continued,O,continue,O,BEFORE
read,O,read,O,BEFORE
signed,O,sign,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
appeared,O,appear,O,BEFORE
said,O,say,O,BEFORE
played,Sunday night,play,sunday night,IS_INCLUDED
refused,today,refuse,today,BEFORE
sign,9 a.m. Tuesday,sign,9 a.m. tuesday,BEFORE
given,9 a.m. Tuesday,give,9 a.m. tuesday,BEFORE
fighting,today,fight,today,INCLUDES
sank,late November,sank,late november,IS_INCLUDED
died,late November,die,late november,IS_INCLUDED
rescued,late November,rescue,late november,IS_INCLUDED
take,a month,take,a month,IS_INCLUDED
move,today,move,today,IS_INCLUDED
stay,today,stay,today,AFTER
give,today,give,today,AFTER
refused,Sunday,refuse,sunday,BEFORE
read,Sunday,read,sunday,IS_INCLUDED
continued,Sunday,continue,sunday,IS_INCLUDED
read,Sunday,read,sunday,IS_INCLUDED
transport,tomorrow,transport,tomorrow,IS_INCLUDED
leave,tomorrow,leave,tomorrow,IS_INCLUDED
said,Sunday,say,sunday,IS_INCLUDED
leave,Tuesday,leave,tuesday,IS_INCLUDED
said,today,say,today,IS_INCLUDED
planned,today,plan,today,IS_INCLUDED
said,today,say,today,IS_INCLUDED
campaign,today,campaign,today,INCLUDES
show,today,show,today,IS_INCLUDED
delivered,O,deliver,O,BEFORE
approved,O,approve,O,BEFORE
asked,O,ask,O,BEFORE
crossing,O,crossing,O,BEFORE
sank,O,sank,O,BEFORE
insisted,O,insist,O,BEFORE
demanded,O,demand,O,BEFORE
battling,O,battle,O,INCLUDES
caring,O,care,O,BEFORE
said,O,say,O,BEFORE
trip,O,trip,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
announced,O,announce,O,BEFORE
came,O,come,O,BEFORE
speech,O,speech,O,BEFORE
said,O,say,O,BEFORE
told,O,tell,O,BEFORE
served,the past four months,serve,the past four month,IS_INCLUDED
asked,this week,ask,this week,BEFORE
speech,Wednesday night,speech,wednesday night,IS_INCLUDED
rescued,late November,rescue,late november,IS_INCLUDED
said,this week,say,this week,IS_INCLUDED
traveled,Wednesday,travel,wednesday,IS_INCLUDED
see,4 in the morning,see,4 in the morning,IS_INCLUDED
leave,4 in the morning,leave,4 in the morning,IS_INCLUDED
traveling,Thursday,travel,thursday,IS_INCLUDED
declared,Wednesday night,declare,wednesday night,IS_INCLUDED
said,O,say,O,BEFORE
joined,O,join,O,BEFORE
left,O,leave,O,BEFORE
said,O,say,O,BEFORE
fiasco,O,fiasco,O,BEFORE
worried,O,worry,O,BEFORE
said,O,say,O,BEFORE
dismissed,O,dismiss,O,BEFORE
comment,O,comment,O,BEFORE
filed,O,file,O,BEFORE
said,O,say,O,BEFORE
wants,O,want,O,INCLUDES
insisted,O,insist,O,BEFORE
spoken,O,speak,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
battle,O,battle,O,INCLUDES
comes,O,come,O,BEFORE
want,O,want,O,INCLUDES
wants,O,want,O,INCLUDES
attempted,O,attempt,O,BEFORE
say,O,say,O,BEFORE
pushed,O,push,O,BEFORE
sank,O,sank,O,BEFORE
found,O,find,O,BEFORE
said,O,say,O,BEFORE
lived,O,live,O,BEFORE
growing,O,grow,O,INCLUDES
seeking,O,seek,O,INCLUDES
said,O,say,O,BEFORE
wants,O,want,O,INCLUDES
waiting,O,wait,O,INCLUDES
asked,O,ask,O,BEFORE
deciding,O,decide,O,INCLUDES
battle,O,battle,O,INCLUDES
lobbed,O,lob,O,BEFORE
said,Sunday,say,sunday,IS_INCLUDED
fight,Sunday,fight,sunday,INCLUDES
tell,Sunday,tell,sunday,IS_INCLUDED
prayed,Sunday,pray,sunday,IS_INCLUDED
left,1962,leave,1962,IS_INCLUDED
said,today,say,today,IS_INCLUDED
turned,today,turn,today,AFTER
betrayed,today,betray,today,BEFORE
fiasco,today,fiasco,today,BEFORE
anniversary,today,anniversary,today,IDENTITY
fail,today,fail,today,IS_INCLUDED
worried,today,worry,today,IS_INCLUDED
claiming,today,claim,today,IS_INCLUDED
show,Sunday,show,sunday,IS_INCLUDED
broadcast,Sunday,broadcast,sunday,IS_INCLUDED
filed,Sunday,file,sunday,BEFORE
arrived,April 6,arrive,april 6,IS_INCLUDED
suffered,November,suffer,november,IS_INCLUDED
said,Sunday night,say,sunday night,IS_INCLUDED
doing,Sunday night,do,sunday night,BEFORE
manipulated,Sunday night,manipulate,sunday night,BEFORE
said,Sunday night,say,sunday night,IS_INCLUDED
lashed,Sunday night,lash,sunday night,IS_INCLUDED
want,Thursday,want,thursday,AFTER
issued,Thursday,issue,thursday,IS_INCLUDED
say,today,say,today,INCLUDES
pushed,today,push,today,BEFORE
fleeing,November,flee,november,IS_INCLUDED
clinging,November,clinging,november,IS_INCLUDED
found,November,find,november,IS_INCLUDED
spent,Sunday night,spend,sunday night,IS_INCLUDED
said,Sunday night,say,sunday night,IS_INCLUDED
send,today,send,today,AFTER
lived,five months,live,five month,IS_INCLUDED
growing,today,grow,today,BEFORE
said,today,say,today,BEFORE
waiting,today,wait,today,IS_INCLUDED
asked,today,ask,today,BEFORE
lobbed,today,lob,today,BEFORE
returned,today,return,today,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
expect,O,expect,O,INCLUDES
received,O,receive,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
worked,O,work,O,BEFORE
gone,O,go,O,BEFORE
actions,O,action,O,BEFORE
responded,O,respond,O,BEFORE
opening,O,opening,O,BEFORE
said,O,say,O,BEFORE
accused,O,accuse,O,INCLUDES
say,O,say,O,BEFORE
bombings,O,bombing,O,BEFORE
offer,O,offer,O,INCLUDES
suffered,O,suffer,O,BEFORE
finished,O,finish,O,AFTER
expected,O,expect,O,INCLUDES
gone,O,go,O,BEFORE
issued,O,issue,O,BEFORE
lifted,O,lift,O,BEFORE
targeted,O,target,O,BEFORE
want,O,want,O,INCLUDES
said,O,say,O,BEFORE
report,O,report,O,BEFORE
say,O,say,O,BEFORE
beginning,O,begin,O,BEFORE
frightened,O,frighten,O,BEFORE
bombings,O,bombing,O,BEFORE
sending,13 years,send,13 year,IS_INCLUDED
jumped,last year,jump,last year,IS_INCLUDED
jumped,1980,jump,1980,AFTER
bombing,last year,bombing,last year,AFTER
dropped,last year,drop,last year,IS_INCLUDED
opening,last year,opening,last year,BEFORE
bombings,now,bombing,now,BEFORE
says,now,say,now,IS_INCLUDED
suffered,Aug. 13,suffer,aug. 13,BEFORE
put,Aug. 13,put,aug. 13,IS_INCLUDED
bombings,Aug. 7,bombing,aug. 7,IS_INCLUDED
