token1,token2,lemma1,lemma2,pos,mainpos,chunk,ner,samePos,sameMainPos,entDistance,sentDistance,eventClass1|eventClass2,tense1|tense2,aspect1|aspect2,polarity1|polarity2,sameEventClass,sameTense,sameAspect,samePolarity,depPath,mainVerb1|mainVerb2,tempMarkerClusText-Position,tempMarkerDep1-Dep2,causMarkerClusText-Position,causMarkerDep1-Dep2,coref,wnSim,label
outcome,confirmed,outcome,confirm,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,4,1,OCCURRENCE|REPORTING,NONE|PAST,NONE|NONE,NONE|pos,FALSE,FALSE,TRUE,FALSE,O,O|MAIN,as|BEGIN-BETWEEN,O|O,O|O,O|O,NOCOREF,0.0,BEFORE
outcome,trip,outcome,trip,NN1|NN1,n|n,I-NP|I-NP,O|O,TRUE,TRUE,1,0,OCCURRENCE|OCCURRENCE,NONE|NONE,NONE|NONE,NONE|NONE,TRUE,TRUE,TRUE,TRUE,NMOD-PMOD,O|O,O|O,O|O,from|BETWEEN,NMOD|PMOD,NOCOREF,0.284250672760181,IS_INCLUDED
outcome,seemed,outcome,seem,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,2,0,OCCURRENCE|I_STATE,NONE|PAST,NONE|NONE,NONE|pos,FALSE,FALSE,TRUE,FALSE,NMOD-PMOD-NMOD,O|O,O|O,O|O,from|BETWEEN,NMOD|PMOD-NMOD,NOCOREF,0.0,AFTER
outcome,yield,outcome,yield,NN1|VVB,n|v,I-NP|I-VP,O|O,FALSE,FALSE,3,0,OCCURRENCE|OCCURRENCE,NONE|INFINITIVE,NONE|NONE,NONE|pos,TRUE,FALSE,TRUE,FALSE,NMOD-PMOD-NMOD-OPRD-IM,O|O,O|O,O|O,from|BETWEEN,NMOD|PMOD-NMOD-OPRD-IM,NOCOREF,0.26998018091244474,AFTER
confirmed,said,confirm,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,7,1,REPORTING|REPORTING,PAST|PAST,NONE|NONE,pos|pos,TRUE,TRUE,TRUE,TRUE,O,MAIN|MAIN,O|O,O|O,O|O,O|O,NOCOREF,-0.0,SIMULTANEOUS
apologized,confirmed,apologize,confirm,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,14,2,OCCURRENCE|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,MAIN|MAIN,as|BEGIN-BETWEEN,O|O,O|O,O|O,NOCOREF,-0.0,BEFORE
confirmed,conversation,confirm,conversation,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,REPORTING|OCCURRENCE,PAST|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OBJ-SUB-LOC-PMOD,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
confirmed,agreed,confirm,agree,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,2,0,REPORTING|I_ACTION,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ-SUB,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,-0.0,AFTER
confirmed,dispatch,confirm,dispatch,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,4,0,REPORTING|OCCURRENCE,PAST|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OBJ-SUB-OPRD-IM-OBJ-NMOD-PMOD,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,-0.0,BEFORE
confirmed,cancellation,confirm,cancellation,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,5,0,REPORTING|OCCURRENCE,PAST|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OBJ-SUB-OPRD-IM-OBJ-NMOD-PMOD-COORD-CONJ,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,BEFORE
accepted,said,accept,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,1,0,OCCURRENCE|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ,O|MAIN,O|O,O|O,O|O,O|O,NOCOREF,-0.0,BEFORE
said,sought,say,seek,VVD|VVN,v|v,B-VP|B-VP,O|O,FALSE,TRUE,1,1,REPORTING|I_ACTION,PAST|PRESENT,NONE|PERFECTIVE,pos|pos,FALSE,FALSE,FALSE,TRUE,O,MAIN|MAIN,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
apologized,sought,apologize,seek,VVD|VVN,v|v,B-VP|B-VP,O|O,FALSE,TRUE,22,4,OCCURRENCE|I_ACTION,PAST|PRESENT,NONE|PERFECTIVE,pos|pos,FALSE,FALSE,FALSE,TRUE,O,MAIN|MAIN,as|BEGIN-BETWEEN,O|O,O|O,O|O,NOCOREF,-0.0,AFTER
sought,left,seek,leave,VVN|VVD,v|v,B-VP|B-VP,O|O,FALSE,TRUE,7,1,I_ACTION|ASPECTUAL,PRESENT|PAST,PERFECTIVE|NONE,pos|pos,FALSE,FALSE,FALSE,TRUE,O,MAIN|MAIN,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
sought,raid,seek,raid,VVN|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,I_ACTION|OCCURRENCE,PRESENT|NONE,PERFECTIVE|NONE,pos|NONE,FALSE,FALSE,FALSE,FALSE,ADV-PMOD,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
sought,break,seek,break,VVN|VVB,v|v,B-VP|I-VP,O|O,FALSE,TRUE,4,0,I_ACTION|OCCURRENCE,PRESENT|INFINITIVE,PERFECTIVE|NONE,pos|pos,FALSE,FALSE,FALSE,TRUE,ADV-PMOD-NMOD-PRD-NMOD-PMOD-NMOD-OPRD-IM,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
raid,left,raid,leave,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,1,0,OCCURRENCE|ASPECTUAL,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,SBJ,O|MAIN,O|O,O|O,O|O,O|O,NOCOREF,0.07608892803349714,BEFORE
left,said,leave,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,10,1,ASPECTUAL|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,MAIN|MAIN,O|O,O|O,because_of|BEGIN-BETWEEN,O|OBJ-ADV,NOCOREF,0.0,BEFORE
investigation,said,investigation,say,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,8,0,OCCURRENCE|REPORTING,NONE|PAST,NONE|NONE,NONE|pos,FALSE,FALSE,TRUE,FALSE,OBJ-ADV-PMOD-NMOD-PMOD,O|MAIN,into|BETWEEN,NMOD|OBJ-ADV-PMOD-NMOD-PMOD-NMOD,because_of|BETWEEN,PMOD-NMOD-PMOD|OBJ-ADV,NOCOREF,0.0,BEFORE
incident,said,incident,say,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,7,0,OCCURRENCE|REPORTING,NONE|PAST,NONE|NONE,NONE|pos,FALSE,FALSE,TRUE,FALSE,OBJ-ADV-PMOD-NMOD-PMOD-NMOD-PMOD,O|MAIN,O|O,O|O,because_of|BEGIN,PMOD-NMOD-PMOD-NMOD-PMOD|OBJ-ADV,NOCOREF,0.0,BEFORE
pointed,said,point,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,6,0,REPORTING|REPORTING,PAST|PAST,NONE|NONE,pos|pos,TRUE,TRUE,TRUE,TRUE,OBJ-ADV-PMOD-NMOD-PMOD-NMOD-PMOD-NMOD,O|MAIN,O|O,O|O,because_of|BEGIN,PMOD-NMOD-PMOD-NMOD-PMOD-NMOD|OBJ-ADV,NOCOREF,0.0,BEFORE
apologized,said,apologize,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,5,0,OCCURRENCE|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ,O|MAIN,O|O,O|O,because_of|BEGIN,ADV|OBJ-ADV,NOCOREF,-0.0,BEFORE
loss,said,loss,say,NN1|VVD,n|v,B-NP|B-VP,O|O,FALSE,FALSE,3,0,OCCURRENCE|REPORTING,NONE|PAST,NONE|NONE,NONE|pos,FALSE,FALSE,TRUE,FALSE,OBJ-ADV-PMOD-NMOD-PMOD-NMOD-VC-VC-ADV-PMOD,O|MAIN,O|O,O|O,because_of|BEGIN,O|OBJ-ADV,NOCOREF,0.0,BEFORE
agreed,said,agree,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,2,0,I_ACTION|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ-ADV-PMOD-NMOD-PMOD-NMOD-COORD-CONJ,O|MAIN,O|O,O|O,because_of|BEGIN,O|OBJ-ADV,NOCOREF,-0.0,BEFORE
complete,said,complete,say,VVB|VVD,v|v,I-VP|B-VP,O|O,FALSE,TRUE,1,0,ASPECTUAL|REPORTING,INFINITIVE|PAST,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,OBJ-ADV-PMOD-NMOD-PMOD-NMOD-COORD-CONJ-OPRD-IM,O|MAIN,O|O,O|O,because_of|BEGIN,O|OBJ-ADV,NOCOREF,-0.0,BEFORE
call,told,call,tell,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,34,6,OCCURRENCE|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,O|MAIN,as|BEGIN-BETWEEN,NMOD-TMP|O,O|O,O|O,NOCOREF,0.0,INCLUDES
told,happened,tell,happen,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,1,0,REPORTING|OCCURRENCE,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ-SUB,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,-0.0,AFTER
told,expresses,tell,express,VVD|NN0,v|n,B-VP|I-NP,O|O,FALSE,FALSE,2,0,REPORTING|OCCURRENCE,PAST|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OBJ-SUB-COORD-COORD-CONJ,MAIN|O,O|O,O|O,O|O,O|O,COREF,0.0,IS_INCLUDED
said,said,say,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,5,1,REPORTING|REPORTING,PAST|PAST,NONE|NONE,pos|pos,TRUE,TRUE,TRUE,TRUE,O,MAIN|MAIN,later|BEGIN-BETWEEN,TMP|O,O|O,O|O,COREF,1.7976931348623157E308,SIMULTANEOUS
call,said,call,say,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,39,7,OCCURRENCE|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,O|MAIN,as|BEGIN-BETWEEN,NMOD-TMP|O,O|O,O|O,NOCOREF,0.0,BEFORE
said,conference,say,conference,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,REPORTING|OCCURRENCE,PAST|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,LOC-PMOD,MAIN|O,later|BETWEEN,TMP|O,O|O,O|O,NOCOREF,0.0,IS_INCLUDED
said,spoken,say,speak,VVD|VVN,v|v,B-VP|I-VP,O|O,FALSE,TRUE,2,0,REPORTING|OCCURRENCE,PAST|PAST,NONE|PERFECTIVE,pos|pos,FALSE,TRUE,FALSE,TRUE,OBJ-SUB-VC,MAIN|O,later|BETWEEN,TMP|O,O|O,O|O,NOCOREF,-0.0,AFTER
said,restore,say,restore,VVD|VVB,v|v,B-VP|I-VP,O|O,FALSE,TRUE,4,0,REPORTING|OCCURRENCE,PAST|INFINITIVE,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,OBJ-SUB-VC-TMP-PMOD-NMOD-PMOD-EXTR-IM,MAIN|O,later|BETWEEN,TMP|O,O|O,O|O,NOCOREF,-0.0,BEFORE
conference,said,conference,say,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,4,1,OCCURRENCE|REPORTING,NONE|PAST,NONE|NONE,NONE|pos,FALSE,FALSE,TRUE,FALSE,O,O|MAIN,later|BEGIN-BETWEEN,O|O,O|O,O|O,NOCOREF,0.0,INCLUDES
said,said,say,say,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,11,1,REPORTING|REPORTING,PAST|PAST,NONE|NONE,pos|pos,TRUE,TRUE,TRUE,TRUE,O,MAIN|MAIN,O|O,O|O,O|O,O|O,COREF,1.7976931348623157E308,SIMULTANEOUS
said,discussed,say,discuss,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,1,0,REPORTING|OCCURRENCE,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ,MAIN|O,during|AFTER,OBJ-TMP|TMP,O|O,O|O,NOCOREF,-0.0,AFTER
discussed,visit,discuss,visit,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,OCCURRENCE|OCCURRENCE,PAST|NONE,NONE|NONE,pos|NONE,TRUE,FALSE,TRUE,FALSE,TMP-PMOD-NMOD,O|O,during|BETWEEN,TMP|PMOD-NMOD,O|O,O|O,NOCOREF,-0.0,IS_INCLUDED
said,visit,say,visit,VVD|NN1,v|n,B-VP|I-NP,O|O,FALSE,FALSE,2,0,REPORTING|OCCURRENCE,PAST|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OBJ-TMP-PMOD-NMOD,MAIN|O,during|BETWEEN,OBJ-TMP|PMOD-NMOD,O|O,O|O,NOCOREF,0.0,AFTER
said,agreed,say,agree,VVD|VVD,v|v,B-VP|B-VP,O|O,TRUE,TRUE,4,0,REPORTING|I_ACTION,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ-COORD-CONJ-SUB,MAIN|O,during|BETWEEN,OBJ-TMP|O,O|O,O|O,NOCOREF,-0.0,AFTER
visit,discussion,visit,discussion,NN1|NN1,n|n,I-NP|I-NP,O|O,TRUE,TRUE,4,0,OCCURRENCE|OCCURRENCE,NONE|NONE,NONE|NONE,NONE|NONE,TRUE,TRUE,TRUE,TRUE,O,O|O,during|BETWEEN,PMOD-NMOD|O,O|O,O|O,NOCOREF,0.30051272154441994,BEFORE
incident,said,incident,say,NN1|VVD,n|v,I-NP|B-VP,O|O,FALSE,FALSE,4,0,OCCURRENCE|REPORTING,PAST|PAST,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,OBJ-SBJ,O|MAIN,during|BETWEEN,O|OBJ-TMP,O|O,O|O,NOCOREF,0.0,BEFORE
talks,said,talk,say,NN2|VVD,n|v,B-NP|B-VP,O|O,FALSE,FALSE,3,0,OCCURRENCE|REPORTING,NONE|PAST,NONE|NONE,NONE|pos,FALSE,FALSE,TRUE,FALSE,OBJ-PRD-AMOD-PMOD,O|MAIN,during|BETWEEN,O|OBJ-TMP,O|O,O|O,NOCOREF,0.0,BEFORE
warning,sessions,warn,session,VVG|NN2,v|n,B-VP|B-NP,O|O,FALSE,FALSE,5,1,I_ACTION|OCCURRENCE,PRESENT|NONE,PROGRESSIVE|NONE,pos|NONE,FALSE,FALSE,FALSE,FALSE,O,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
warning,increase,warn,increase,VVG|VVB,v|v,B-VP|I-VP,O|O,FALSE,TRUE,1,0,I_ACTION|OCCURRENCE,PRESENT|PRESENT,PROGRESSIVE|NONE,pos|pos,FALSE,TRUE,FALSE,TRUE,OBJ-NMOD-COORD-CONJ-VC,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,-0.0,BEFORE
projecting,sessions,project,session,VVG|NN2,v|n,B-VP|B-NP,O|O,FALSE,FALSE,2,1,REPORTING|OCCURRENCE,PRESPART|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,O,O|O,O|O,O|O,O|O,O|O,NOCOREF,0.09851347236861238,AFTER
warning,double,warn,double,VVG|AJ0,v|adj,B-VP|I-VP,O|O,FALSE,FALSE,4,0,I_ACTION|OCCURRENCE,PRESENT|NONE,PROGRESSIVE|NONE,pos|NONE,FALSE,FALSE,FALSE,FALSE,OBJ-NMOD-COORD-CONJ-VC-ADV-PMOD-OBJ-SUB-VC-ADV-AMOD,MAIN|O,after|BETWEEN,VC-OBJ-NMOD-COORD-CONJ-VC-PRP|O,as_a_result_of|BETWEEN,VC-OBJ-NMOD-COORD-CONJ-VC-PRP|O,NOCOREF,-0.0,BEFORE
sessions,increases,session,increase,NN2|NN2,n|n,B-NP|I-NP,O|O,TRUE,TRUE,4,1,OCCURRENCE|OCCURRENCE,NONE|PRESENT,NONE|NONE,NONE|pos,TRUE,FALSE,TRUE,FALSE,O,O|O,when|BEGIN-BETWEEN,O|O,O|O,O|O,NOCOREF,0.09241853509841716,BEFORE
sessions,increase,session,increase,NN2|VVB,n|v,B-NP|I-VP,O|O,FALSE,FALSE,1,0,OCCURRENCE|OCCURRENCE,NONE|PRESENT,NONE|NONE,NONE|pos,TRUE,FALSE,TRUE,FALSE,O,O|O,when|AFTER,O|VC-TMP-TMP,ENABLE|BETWEEN,SBJ-APPO-LOC-PMOD|OBJ-NMOD-PMOD-NMOD-PMOD-VC,NOCOREF,0.09241853509841716,BEFORE
sessions,kick,session,kick,NN2|NN1,n|n,B-NP|I-NP,O|O,FALSE,TRUE,2,0,OCCURRENCE|OCCURRENCE,NONE|NONE,NONE|NONE,NONE|NONE,TRUE,TRUE,TRUE,TRUE,O,O|O,when|BETWEEN,O|O,ENABLE|BETWEEN,SBJ-APPO-LOC-PMOD|OBJ-NMOD-PMOD-NMOD-PMOD-VC-TMP-NMOD-PMOD,NOCOREF,0.08285929593782732,BEFORE
increases,says,increase,say,NN2|NN0,n|v,I-NP|B-VP,O|O,FALSE,FALSE,3,1,OCCURRENCE|REPORTING,PRESENT|PRESENT,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,O|MAIN,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
increases,says,increase,say,NN2|NN0,n|v,I-NP|B-VP,O|O,FALSE,FALSE,1,0,OCCURRENCE|REPORTING,PRESENT|PRESENT,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,O|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
increases,expecting,increase,expect,NN2|VVG,n|v,I-NP|I-VP,O|O,FALSE,FALSE,2,0,OCCURRENCE|I_STATE,PRESENT|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,O,O|O,O|O,O|O,in_connection_with|AFTER,O|VC-VC-LOC,NOCOREF,-0.0,AFTER
says,make,say,make,NN0|VVB,v|v,B-VP|I-VP,O|O,FALSE,TRUE,1,0,REPORTING|OCCURRENCE,PRESENT|FUTURE,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,OBJ-SUB-VC-OPRD,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,BEFORE
make,affordable,make,affordable,VVB|AJ0,v|adj,I-VP|I-ADJP,O|O,FALSE,FALSE,1,0,OCCURRENCE|STATE,FUTURE|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OPRD,O|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
make,accessible,make,accessible,VVB|AJ0,v|adj,I-VP|I-ADJP,O|O,FALSE,FALSE,2,0,OCCURRENCE|STATE,FUTURE|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OPRD-COORD-CONJ,O|O,O|O,O|O,O|O,O|O,NOCOREF,0.0,AFTER
says,pointing,say,point,NN0|VVG,v|v,B-VP|B-VP,O|O,FALSE,TRUE,4,0,REPORTING|I_ACTION,PRESENT|PRESPART,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,ADV,MAIN|O,O|O,O|O,CAUSE-AMBIGUOUS|BETWEEN,OBJ-SUB-VC-OPRD|O,NOCOREF,0.0,INCLUDES
help,defray,help,defray,VVB|VVB,v|v,I-VP|I-NP,O|O,TRUE,TRUE,1,0,I_ACTION|OCCURRENCE,FUTURE|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OPRD,MAIN|O,O|O,O|O,under|BETWEEN,SBJ-LOC|O,NOCOREF,-0.0,BEFORE
vary,agree,vary,agree,VVB|VVI,v|v,I-VP|B-VP,O|O,FALSE,TRUE,1,0,OCCURRENCE|I_ACTION,FUTURE|PRESENT,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,COORD-CONJ,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,-0.0,AFTER
agree,Starting,agree,start,VVI|VVG,v|v,B-VP|B-VP,O|O,FALSE,TRUE,2,1,I_ACTION|ASPECTUAL,PRESENT|PRESPART,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,O,O|O,next|BEGIN-BETWEEN,O|PMOD-NMOD,O|O,O|O,NOCOREF,-0.0,BEFORE
agree,down,agree,down,VVI|AV0,v|adv,B-VP|B-ADVP,O|O,FALSE,FALSE,1,0,I_ACTION|STATE,PRESENT|NONE,NONE|NONE,pos|NONE,FALSE,FALSE,TRUE,FALSE,OBJ-SUB-VC-OPRD-DIR,O|O,O|O,O|O,O|O,O|O,NOCOREF,-0.0,BEFORE
Starting,block,start,block,VVG|VVB,v|v,B-VP|I-VP,O|O,FALSE,TRUE,2,0,ASPECTUAL|I_ACTION,PRESPART|FUTURE,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,ADV,O|MAIN,next|BETWEEN,PMOD-NMOD|ADV-PMOD-NMOD,O|O,O|O,NOCOREF,-0.0,BEGINS
Starting,refusing,start,refuse,VVG|VVG,v|v,B-VP|B-VP,O|O,TRUE,TRUE,3,0,ASPECTUAL|I_ACTION,PRESPART|PRESPART,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,O|O,next|BETWEEN,PMOD-NMOD|O,PREVENT|BETWEEN,O|ADV-PMOD,NOCOREF,-0.0,BEFORE
Starting,sell,start,sell,VVG|VVB,v|v,B-VP|I-VP,O|O,FALSE,TRUE,4,0,ASPECTUAL|OCCURRENCE,PRESPART|INFINITIVE,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,O,O|O,next|BETWEEN,PMOD-NMOD|O,from|BETWEEN,O|PMOD-OPRD-IM,NOCOREF,0.0,BEFORE
Starting,setting,start,set,VVG|VVG,v|v,B-VP|B-VP,O|O,TRUE,TRUE,5,0,ASPECTUAL|OCCURRENCE,PRESPART|PRESPART,NONE|NONE,pos|pos,FALSE,TRUE,TRUE,TRUE,O,O|O,next|BETWEEN,PMOD-NMOD|O,from|BETWEEN,O|PMOD-COORD-CONJ,NOCOREF,0.10170608291387385,BEFORE
Starting,reduce,start,reduce,VVG|VVB,v|v,B-VP|I-VP,O|O,FALSE,TRUE,6,0,ASPECTUAL|OCCURRENCE,PRESPART|FUTURE,NONE|NONE,pos|pos,FALSE,FALSE,TRUE,TRUE,O,O|O,next|BETWEEN,PMOD-NMOD|O,from|BETWEEN,O|O,NOCOREF,-0.0,BEFORE
raise,reining,raise,rein,VVB|VVG,v|v,I-VP|B-VP,O|O,FALSE,TRUE,1,0,OCCURRENCE|OCCURRENCE,PRESENT|PRESPART,NONE|NONE,pos|pos,TRUE,FALSE,TRUE,TRUE,ADV-SUB,MAIN|O,O|O,O|O,O|O,O|O,NOCOREF,-0.0,SIMULTANEOUS
