token_e1,token_e2,lemma_e1,lemma_e2,pos_e1|pos_e2,mainpos_e1|mainpos_e2,chunk_e1|chunk_e2,ner_e1|ner_e2,same_pos,same_mainpos,ent_distance,sent_distance,ent_order,evclass_e1,tense-aspect_e1,pol_e1,tmxtype-value_e2,tmxdct_e2,deprel,ismainverb,temp_marker-position,temp_marker_deprel,timexrule, label
creation,50_years_ago,creation,50_year_ago,NN1|CRD_NN2_AV0,n|n_adv,I-NP|I-NP_O,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-XX,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
killed,last_fall,kill,last_fall,VVN|AJ0_NN1,v|adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-FA,FALSE,VC-TMP,MAIN,by|BETWEEN,VC-LGS|O,O,IS_INCLUDED
said,Friday,say,friday,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
found,Friday,find,friday,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
buried,Friday,bury,friday,VVN|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,2,0,AFTER,STATE,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
Buried,Thursday,bury,thursday,VVN|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,3,0,BEFORE,STATE,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,during|BETWEEN,O|PMOD-NMOD-PMOD-APPO,O,BEFORE
unearthed,Thursday,unearthed,thursday,AJ0|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,MAIN,during|BETWEEN,O|PMOD-NMOD-PMOD-APPO,O,IS_INCLUDED
search,Thursday,search,thursday,NN1|NP0,n|n,I-NP|B-NP,O|O,FALSE,TRUE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,NMOD-PMOD-APPO,O,O|O,O|O,O,IS_INCLUDED
seen,days,see,day,VVN|NN2,v|n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,PERCEPTION,PAST|NONE,pos,DATE|NNNN-FA,FALSE,VC-TMP-PMOD,O,in|BETWEEN,VC-TMP|PMOD,O,IS_INCLUDED
slaying,days,slaying,day,NN1|NN2,n|n,I-NP|I-NP,O|O,FALSE,TRUE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-FA,FALSE,O,O,O|O,O|O,O,AFTER
found,December,find,december,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,PERCEPTION,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,VC-OPRD-LOC-PMOD-LOC-PMOD,O,at|BETWEEN,VC-OPRD-LOC|PMOD-LOC-PMOD,O,IS_INCLUDED
abandoned,December,abandon,december,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,LOC-PMOD-LOC-PMOD,O,at|BETWEEN,LOC|PMOD-LOC-PMOD,O,BEFORE
charged,Thursday,charge,thursday,VVN|NP0,v|n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-ADV-PMOD,MAIN,O|O,O|O,O,IS_INCLUDED
slaying,Oct._23,slaying,oct._23,NN1|NP0_CRD,n|O_n,I-NP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,NMOD,O,O|O,O|O,O,IS_INCLUDED
searching,Oct._23,search,oct._23,VVG|NP0_CRD,v|O_n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESENT|PERFECTIVE_PROGRESSIVE,pos,DATE|NNNN-NN-NN,FALSE,VC-VC-TMP-TMP-PMOD-NMOD,MAIN,after|BETWEEN,VC-VC-TMP-TMP|PMOD-NMOD,O,AFTER
described,Thursday,describe,thursday,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,REPORTING,PAST|PERFECTIVE,pos,DATE|NNNN-NN-NN,FALSE,TMP-AMOD-PMOD,MAIN,until|BEGIN,TMP-AMOD|PMOD,O,ENDED_BY
wanted,Thursday,want,thursday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,2,0,AFTER,I_STATE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,as|BEFORE,SUB|O,O,INCLUDES
questioning,Thursday,question,thursday,VVG|NP0,v|n,B-NP|B-NP,O|O,FALSE,FALSE,3,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,until|BEGIN,O|PMOD,O,AFTER
shootings,November,shooting,november,NN2|NP0,n|pn,I-NP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,O,O,in|BETWEEN,O|PMOD,O,IS_INCLUDED
injured,November,injure,november,VVN|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
arrested,1990,arrest,1990,VVN|CRD,v|O,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|PERFECTIVE,pos,DATE|NNNN,FALSE,VC-VC-TMP-PMOD,MAIN,in|BETWEEN,VC-VC-TMP|PMOD,O,BEGUN_BY
protesting,1990,protest,1990,VVG|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN,FALSE,O,O,O|O,O|O,O,INCLUDES
spotted,weeks,spot,week,VVN|NN2,v|n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,PERCEPTION,PAST|NONE,pos,DATE|NNNN-NN,FALSE,VC-TMP-PMOD,O,in|BETWEEN,VC-TMP|PMOD,O,IS_INCLUDED
shooting,weeks,shooting,week,NN1|NN2,n|n,I-NP|I-NP,O|O,FALSE,TRUE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,AFTER
found,December,find,december,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,I_ACTION,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,VC-OPRD-LOC-PMOD-LOC-PMOD,O,at|BETWEEN,VC-OPRD-LOC-PMOD-NAME|O,O,IS_INCLUDED
abandoned,December,abandon,december,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,LOC-PMOD-LOC-PMOD,O,at|BETWEEN,LOC-PMOD-NAME|O,O,INCLUDES
said,Thursday,say,thursday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,in|AFTER,ADV-PMOD-LOC|O,O,IS_INCLUDED
like,Thursday,like,thursday,VVB|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,I_STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|AFTER,O|O,O,IS_INCLUDED
see,Thursday,see,thursday,VVB|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,2,0,AFTER,PERCEPTION,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|AFTER,O|O,O,AFTER
come,Thursday,come,thursday,VVB|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,3,0,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|AFTER,O|O,O,AFTER
clear,Thursday,clear,thursday,VVB|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,4,0,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|AFTER,O|O,O,AFTER
contact,Thursday,contact,thursday,VVB|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,5,0,AFTER,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,if|BEFORE,SUB-VC-AMOD-IM|O,O,AFTER
make,Thursday,make,thursday,VVB|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,6,0,AFTER,OCCURRENCE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|AFTER,O|O,O,AFTER
face,Thursday,face,thursday,VVI|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,7,0,AFTER,I_ACTION,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|AFTER,O|O,O,AFTER
did,Thursday,do,thursday,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,8,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,in|AFTER,O|O,O,BEFORE
been,January_1998,be,january_1998,VVN|NP0_CRD,v|n_O,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,STATE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN,FALSE,VC-TMP-PMOD-NMOD,MAIN,since|BETWEEN,VC-TMP|PMOD-NMOD,O,BEGUN_BY
bombing,January_1998,bombing,january_1998,NN1|NP0_CRD,n|n_O,I-NP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,NMOD,O,O|O,O|O,O,IS_INCLUDED
killed,January_1998,kill,january_1998,VVD|NP0_CRD,v|n_O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
maimed,January_1998,maim,january_1998,VVD|NP0_CRD,v|n_O,B-VP|I-NP,O|O,FALSE,FALSE,3,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
bombing,1996,bombing,1996,NN1|CRD,n|O,I-NP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,NMOD,O,still|BEGIN,O|O,O,IS_INCLUDED
killed,1996,kill,1996,VVD|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN,FALSE,O,O,still|BEGIN,O|O,O,IS_INCLUDED
heating,last_fall,heat,last_fall,VVG|AJ0_NN1,v|adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|PROGRESSIVE,pos,DATE|NNNN-FA,FALSE,VC-TMP,MAIN,when|AFTER,VC-TMP-VC-TMP|O,O,IS_INCLUDED
gunned,last_fall,gun,last_fall,VVN|AJ0_NN1,v|adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-FA,FALSE,O,O,when|BEFORE,VC-TMP|O,O,IS_INCLUDED
shot,last_fall,shot,last_fall,NN1|AJ0_NN1,n|adj_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-FA,FALSE,O,O,when|AFTER,O|O,O,IS_INCLUDED
tell,Today,tell,today,VVB|NN1,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,REPORTING,INFINITIVE|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
have,Today,have,today,VVI|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,2,0,AFTER,STATE,PRESENT|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,INCLUDES
said,Today,say,today,VVD|NN1,v|n,B-VP|B-NP,O|O,FALSE,FALSE,3,0,AFTER,REPORTING,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,TMP,MAIN,O|O,O|O,O,IS_INCLUDED
became,November,become,november,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,3,0,BEFORE,I_STATE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,PRD-NMOD-PMOD-LOC-PMOD,MAIN,when|AFTER,PRD-NMOD-PMOD-NMOD-VC-TMP|O,O,IS_INCLUDED
manhunt,November,manhunt,november,NN1|NP0,n|pn,I-NP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,LOC-PMOD,O,when|AFTER,NMOD-VC-TMP|O,O,INCLUDES
called,November,call,november,VVN|NP0,v|pn,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,neg,DATE|NNNN-NN,FALSE,O,O,when|BEFORE,VC-TMP|O,O,IS_INCLUDED
charged,Thursday,charge,thursday,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-OBJ,MAIN,O|O,O|O,O,IS_INCLUDED
violating,Thursday,violate,thursday,VVG|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
using,Thursday,use,thursday,VVG|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,2,0,AFTER,I_ACTION,PRESPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
force,Thursday,force,thursday,NN1|NP0,n|n,I-NP|B-NP,O|O,FALSE,TRUE,3,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
seen,Nov._3,see,nov._3,VVN|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,BEFORE,PERCEPTION,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,VC-TMP,MAIN,before|AFTER,VC-TMP-APPO-TMP|APPO-TMP,O,IS_INCLUDED
issued,Nov._3,issue,nov._3,VVD|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,before|BEFORE,SUB|APPO-TMP,O,AFTER
shooting,Nov._3,shooting,nov._3,NN1|NP0_CRD,n|O_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,before|AFTER,SUB-TMP-PMOD|APPO-TMP,O,BEFORE
hope,Nov._3,hope,nov._3,NN1|NP0_CRD,n|O_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,3,0,AFTER,I_STATE,O|O,O,DATE|NNNN-NN-NN,FALSE,O,O,before|AFTER,SUB-TMP-PMOD-LOC-PMOD|APPO-TMP,O,INCLUDES
questioning,Nov._3,question,nov._3,VVG|NP0_CRD,v|O_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,4,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,before|AFTER,SUB-TMP-PMOD-LOC-PMOD-NMOD-PMOD|APPO-TMP,O,AFTER
called,Thursday,call,thursday,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,REPORTING,PAST|PERFECTIVE,neg,DATE|NNNN-NN-NN,FALSE,TMP-PMOD,MAIN,O|O,O|O,O,BEGUN_BY
discovery,last_month,discovery,last_month,NN1|AJ0_NN1,n|adj_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,NMOD,O,O|O,O|O,O,IS_INCLUDED
buried,last_month,bury,last_month,VVN|AJ0_NN1,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,BEFORE
represented,last_month,represent,last_month,VVD|AJ0_NN1,v|adj_n,B-VP|B-NP_I-NP,O|O,FALSE,FALSE,3,0,AFTER,I_STATE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,SBJ-NMOD,O,O|O,O|O,O,INCLUDES
breakthrough,last_month,breakthrough,last_month,NN1|AJ0_NN1,n|adj_n,I-NP|B-NP_I-NP,O|O,FALSE,FALSE,4,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
shot,last_month,shoot,last_month,VVN|AJ0_NN1,v|adj_n,I-VP|B-NP_I-NP,O|O,FALSE,FALSE,5,1,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,O,MAIN,O|O,O,O,BEFORE
arrested,1990,arrest,1990,VVN|CRD,v|O,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|PERFECTIVE,pos,DATE|NNNN,FALSE,VC-VC-TMP-PMOD,MAIN,in|BETWEEN,VC-VC-TMP|PMOD,O,BEGUN_BY
protesting,1990,protest,1990,VVG|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN,FALSE,O,O,O|O,O|O,O,BEGUN_BY
spotted,weeks,spot,week,VVN|NN2,v|n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,PERCEPTION,PAST|NONE,pos,DATE|NNNN-FA,FALSE,VC-TMP-PMOD,MAIN,in|BETWEEN,VC-TMP|PMOD,O,IS_INCLUDED
shooting,weeks,shooting,week,NN1|NN2,n|n,I-NP|I-NP,O|O,FALSE,TRUE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-FA,FALSE,O,O,O|O,O|O,O,AFTER
found,December,find,december,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,I_STATE,PASTPART|NONE,pos,DATE|NNNN-NN,FALSE,VC-OPRD-LOC-PMOD-LOC-PMOD,O,at|BETWEEN,VC-OPRD-LOC|PMOD-LOC-PMOD,O,IS_INCLUDED
abandoned,December,abandon,december,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,STATE,O|O,O,DATE|NNNN-NN,FALSE,LOC-PMOD-LOC-PMOD,O,at|BETWEEN,LOC|PMOD-LOC-PMOD,O,BEFORE
attacks,1994,attack,1994,NN2|CRD,n|O,I-NP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,O,O,on|BETWEEN,O|O,TMX-BEGIN,BEGUN_BY
attacks,1997,attack,1997,NN2|CRD,n|O,I-NP|I-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,O,O,between|BETWEEN,O|PMOD-COORD-CONJ,TMX-END,ENDED_BY
been,January_1998,be,january_1998,VVN|NP0_CRD,v|n_O,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,STATE,PRESENT|PERFECTIVE,pos,DATE|NNNN-NN,FALSE,VC-TMP-PMOD-NMOD,MAIN,since|BETWEEN,VC-TMP|PMOD-NMOD,O,BEGUN_BY
bombing,January_1998,bombing,january_1998,NN1|NP0_CRD,n|n_O,I-NP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN,FALSE,NMOD,O,O|O,O|O,O,IS_INCLUDED
killed,January_1998,kill,january_1998,VVD|NP0_CRD,v|n_O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
maimed,January_1998,maim,january_1998,VVD|NP0_CRD,v|n_O,B-VP|I-NP,O|O,FALSE,FALSE,3,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
attacks,1996,attack,1996,NN2|CRD,n|O,I-NP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,NMOD-PMOD-NMOD,O,still|BEGIN,O|O,O,INCLUDES
bombing,1996,bombing,1996,NN1|CRD,n|O,I-NP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,NMOD,O,still|BEGIN,O|O,O,IS_INCLUDED
killed,1996,kill,1996,VVD|CRD,v|O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN,FALSE,O,O,still|BEGIN,O|O,O,IS_INCLUDED
put,Monday,put,monday,VVD|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,PUT-PMOD-NMOD-PMOD-TMP,MAIN,on|BETWEEN,PUT|PMOD-NMOD-PMOD-TMP,O,IS_INCLUDED
accused,Monday,accuse,monday,VVN|NP0,v|pn,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,STATE,PASTPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,on|BETWEEN,O|PMOD-NMOD-PMOD-TMP,O,INCLUDES
bombings,Aug._7_COMMA_1998,bombing,aug._7_COMMA_1998,NN2|NP0_CRD_PUN_CRD,n|O_n_punc_O,I-NP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,SBJ,O,O|O,O|O,O,IS_INCLUDED
killed,Aug._7_COMMA_1998,kill,aug._7_COMMA_1998,VVD|NP0_CRD_PUN_CRD,v|O_n_punc_O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,SBJ-SBJ,MAIN,O|O,O|O,O,IS_INCLUDED
gunning,last_fall,gun,last_fall,VVG|AJ0_NN1,v|adj_n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-FA,FALSE,ADV-PMOD,O,in|AFTER,ADV-PMOD-LOC|LOC,O,IS_INCLUDED
provided,last_fall,provide,last_fall,VVN|AJ0_NN1,v|adj_n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,I_ACTION,PASTPART|NONE,pos,DATE|NNNN-FA,FALSE,O,O,in|AFTER,PMOD-LOC-PMOD-APPO|LOC,O,INCLUDES
held,past_20_years,hold,past_20_year,VVN|AJ0_CRD_NN2,v|adj_n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PRESENT|PERFECTIVE,pos,DURATION|PNNY,FALSE,VC-TMP-PMOD,O,over|BETWEEN,VC-TMP|PMOD,O,IS_INCLUDED
been,past_20_years,be,past_20_year,VVN|AJ0_CRD_NN2,v|adj_n,I-VP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,STATE,PRESENT|PERFECTIVE,pos,DURATION|PNNY,FALSE,SBJ-NMOD-PMOD-NMOD-VC-TMP-PMOD,O,O|O,O|O,O,IS_INCLUDED
bombing,Dec._21_COMMA_1988,bomb,dec._21_COMMA_1988,VVG|NP0_CRD_PUN_CRD,v|O_n_punc_O,B-VP|I-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,PRESPART|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
killed,Dec._21_COMMA_1988,kill,dec._21_COMMA_1988,VVD|NP0_CRD_PUN_CRD,v|O_n_punc_O,B-VP|I-NP,O|O,FALSE,FALSE,2,0,AFTER,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
agreed,April,agree,april,VVD|NP0,v|n,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,I_ACTION,PAST|NONE,pos,DATE|NNNN-NN,FALSE,TMP-PMOD,O,after|BETWEEN,SUB|SUB-TMP-PMOD,O,IS_INCLUDED
removed,April,remove,april,VVN|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,2,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN,FALSE,VC-TMP-SUB-TMP-PMOD,MAIN,after|BETWEEN,VC-TMP|SUB-TMP-PMOD,O,AFTER
hand,April,hand,april,VVB|NP0,v|n,I-VP|B-NP,O|O,FALSE,FALSE,1,0,AFTER,OCCURRENCE,INFINITIVE|NONE,pos,DATE|NNNN-NN,FALSE,O,O,O|O,O|O,O,IS_INCLUDED
began,1950,begin,1950,VVD|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN,FALSE,TMP-PMOD,O,O|O,O|O,O,IS_INCLUDED
taken,1950,take,1950,VVN|CRD,v|O,I-VP|B-NP,O|O,FALSE,FALSE,1,1,AFTER,OCCURRENCE,PRESENT|PERFECTIVE,pos,DATE|NNNN,FALSE,O,O,O|O,O,O,BEGUN_BY
located,1950,locate,1950,VVN|CRD,v|O,B-VP|B-NP,O|O,FALSE,FALSE,2,1,AFTER,OCCURRENCE,PASTPART|NONE,pos,DATE|NNNN,FALSE,O,O,O|O,O,O,BEGUN_BY
assistance,1950,assistance,1950,NN1|CRD,n|O,I-NP|B-NP,O|O,FALSE,FALSE,3,1,AFTER,OCCURRENCE,O|O,O,DATE|NNNN,FALSE,O,O,O|O,O,O,BEGUN_BY
arrested,today,arrest,today,VVN|NN1,v|n,I-VP|B-NP,O|O,FALSE,FALSE,8,1,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,O,MAIN,O|O,O,O,BEFORE
arrested,O,arrest,O,VVN|O,v|O,I-VP|O,O|O,FALSE,FALSE,-1,-1,O,OCCURRENCE,PAST|NONE,pos,TIME|NNNN-NN-NN,TRUE,O,MAIN,O|O,O,O,BEFORE
attended,Sunday,attend,sunday,VVD|NP0,v|n,B-VP|I-NP,O|O,FALSE,FALSE,1,0,BEFORE,OCCURRENCE,PAST|NONE,pos,DATE|NNNN-NN-NN,FALSE,OBJ-NMOD-NMOD,MAIN,O|O,O|O,O,IS_INCLUDED
service,Sunday,service,sunday,NN1|NP0,n|n,I-NP|I-NP,O|O,FALSE,TRUE,1,0,AFTER,OCCURRENCE,O|O,O,DATE|NNNN-NN-NN,FALSE,NMOD-NMOD,O,O|O,O|O,O,IS_INCLUDED
